"Job.Title","Position","Employee.Identifier","Fiscal.Year.2012","Fiscal.Year.2013","Total.Biennium","agency"
"NG SECURITY/FIREFIGHTER ","NG9024","62025630DC","$41,028.44","$41,484.00","$82,512.44","Adjutant General"
"NG SECURITY/FIREFIGHTER ","NG9024","66D71FD510","$41,700.44","$23,807.00","$65,507.44","Adjutant General"
"NG SECURITY/FIREFIGHTER ","NG9024","67EE3A6F9A","$51,834.15","$50,844.00","$102,678.15","Adjutant General"
"NG SECURITY/FIREFIGHTER ","NG9024","6C3450F21B","$42,036.44","$42,483.00","$84,519.44","Adjutant General"
"NG SECURITY/FIREFIGHTER ","NG9024","6CCEF42A25","$50,115.09","$49,068.00","$99,183.09","Adjutant General"
"NG SECURITY/FIREFIGHTER ","NG9024","6F76D07093","$41,400.44","$6,823.48","$48,223.92","Adjutant General"
"NG SECURITY/FIREFIGHTER ","NG9024","76EC6ABA76","","$21,351.00","$21,351.00","Adjutant General"
"NG SECURITY/FIREFIGHTER ","NG9024","782E363115","","$26,731.98","$26,731.98","Adjutant General"
"NG SECURITY/FIREFIGHTER ","NG9024","7946443B5A","$15,464.73","$36,512.00","$51,976.73","Adjutant General"
"NG SECURITY/FIREFIGHTER ","NG9024","808BA2879F","$40,728.44","$29,920.00","$70,648.44","Adjutant General"
"NG SECURITY/FIREFIGHTER ","NG9024","84A60CF8C3","$39,300.44","$39,712.00","$79,012.44","Adjutant General"
"NG SECURITY/FIREFIGHTER ","NG9024","968714AEB1","$22,008.77","$36,812.00","$58,820.77","Adjutant General"
"NG SECURITY/FIREFIGHTER ","NG9024","A05554CAF2","$32,274.44","$40,588.00","$72,862.44","Adjutant General"
"NG SECURITY/FIREFIGHTER ","NG9024","A2937C5EBD","","$28,359.45","$28,359.45","Adjutant General"
"NG SECURITY/FIREFIGHTER ","NG9024","A6D4D859D3","$49,468.28","$48,168.00","$97,636.28","Adjutant General"
"NG SECURITY/FIREFIGHTER ","NG9024","A84CA4BF11","$44,824.44","$44,160.00","$88,984.44","Adjutant General"
"NG SECURITY/FIREFIGHTER ","NG9024","A8E7B17623","$63,580.40","$62,568.00","$126,148.40","Adjutant General"
"NG SECURITY/FIREFIGHTER ","NG9024","A9DBBCDA9A","$52,506.15","$51,740.00","$104,246.15","Adjutant General"
"NG SECURITY/FIREFIGHTER ","NG9024","ADA52EC913","$3,569.37","","$3,569.37","Adjutant General"
"NG SECURITY/FIREFIGHTER ","NG9024","B0173F8286","$32,112.00","$45,431.18","$77,543.18","Adjutant General"
"NG SECURITY/FIREFIGHTER ","NG9024","B8B3DD792E","$20,258.53","$36,612.00","$56,870.53","Adjutant General"
"NG SECURITY/FIREFIGHTER ","NG9024","BC8EA7F418","","$22,643.91","$22,643.91","Adjutant General"
"NG SECURITY/FIREFIGHTER ","NG9024","C0073EAFF4","$46,769.40","$45,492.00","$92,261.40","Adjutant General"
"NG SECURITY/FIREFIGHTER ","NG9024","C21295210B","$37,812.24","","$37,812.24","Adjutant General"
"NG SECURITY/FIREFIGHTER ","NG9024","CF3598D9F0","$14,758.74","","$14,758.74","Adjutant General"
"NG SECURITY/FIREFIGHTER ","NG9024","D2275E2875","$31,206.34","$36,296.38","$67,502.72","Adjutant General"
"NG SECURITY/FIREFIGHTER ","NG9024","D87EF9E934","$46,716.44","$46,836.00","$93,552.44","Adjutant General"
"NG SECURITY/FIREFIGHTER ","NG9024","DC5A886196","$38,390.17","$32,077.69","$70,467.86","Adjutant General"
"NG SECURITY/FIREFIGHTER ","NG9024","DD8FEDF630","$38,400.44","$5,083.74","$43,484.18","Adjutant General"
"NG SECURITY/FIREFIGHTER ","NG9024","E245C17810","$65,661.55","$64,224.00","$129,885.55","Adjutant General"
"NG SECURITY/FIREFIGHTER ","NG9024","E2704A6370","$41,252.44","$41,706.00","$82,958.44","Adjutant General"
"NG SECURITY/FIREFIGHTER ","NG9024","E54769DB05","$40,500.44","$40,312.00","$80,812.44","Adjutant General"
"NG SECURITY/FIREFIGHTER ","NG9024","EB72D735FB","$30,898.44","$37,012.00","$67,910.44","Adjutant General"
"NG SECURITY/FIREFIGHTER ","NG9024","F73C5EF8F6","$23,282.79","","$23,282.79","Adjutant General"
"NG SECURITY/FIREFIGHTER ","NG9024","FA28B19486","$63,011.77","$63,286.00","$126,297.77","Adjutant General"
"NG SECURITY/FIREFIGHTER ","NG9024","FBC98A894D","$32,274.44","$40,588.00","$72,862.44","Adjutant General"
"NG SECURITY/FIREFIGHTER ","NG9024","FD32EF3D70","$52,706.40","$37,876.09","$90,582.49","Adjutant General"
"NG SECURITY/FIREFIGHTER ","NG9024","FED58BEE5B","$22,290.24","","$22,290.24","Adjutant General"
"OTHER-NOT CLS-OFCL/ADMIN","NC9021","0D23807DF2","$96,583.70","$97,728.00","$194,311.70","Adjutant General"
"OTHER-NOT CLS-OFCL/ADMIN","NC9021","7DE160C190","$83,161.92","$86,040.00","$169,201.92","Adjutant General"
"PHYSICAL PLANT DIR II ","CL8132","0BB842B7AE","$53,280.59","$54,852.00","$108,132.59","Adjutant General"
"PHYSICAL PLANT DIR II ","CL8132","0D292F472B","$54,045.11","$54,430.06","$108,475.17","Adjutant General"
"PHYSICAL PLANT DIR II ","CL8132","B1DABE6EB2","$59,017.22","$28,316.30","$87,333.52","Adjutant General"
"PHYSICAL PLANT DIR II ","CL8132","B5D963251F","$61,989.15","$62,318.24","$124,307.39","Adjutant General"
"PHYSICAL PLANT DIR II ","CL8132","BB24CA484D","$56,826.62","$56,434.28","$113,260.90","Adjutant General"
"PHYSICAL PLANT DIR II ","CL8132","BF65B1B290","$56,417.42","$56,688.00","$113,105.42","Adjutant General"
"PHYSICAL PLANT DIR II ","CL8132","C55BDDCED4","$30,386.93","","$30,386.93","Adjutant General"
"PHYSICAL PLANT DIR II ","CL8132","CB15E484E2","$35,033.46","$60,264.67","$95,298.13","Adjutant General"
"PHYSICAL PLANT DIR II ","CL8132","CB55DD31A1","","$37,959.17","$37,959.17","Adjutant General"
"PHYSICAL PLANT DIR II ","CL8132","D8D900C02C","$25,487.73","$52,202.57","$77,690.30","Adjutant General"
"PHYSICAL PLANT DIR III","CL8133","6C0081D4D4","$63,362.06","$64,356.00","$127,718.06","Adjutant General"
"PHYSICAL PLANT DIR III","CL8133","8FFE890CF4","$71,470.80","$72,276.00","$143,746.80","Adjutant General"
"PLUMBER II","CL8232","318D8C9E31","$52,215.57","$52,416.00","$104,631.57","Adjutant General"
"PLUMBER III ","CL8233","55C1AF4973","$59,803.90","$60,674.22","$120,478.12","Adjutant General"
"PLUMBER III ","CL8233","A348C15D2B","$50,726.95","$43,693.60","$94,420.55","Adjutant General"
"PUBLIC INFO SPEC III","CL0823","5C19604CD5","$57,751.78","$58,692.00","$116,443.78","Adjutant General"
"PUBLIC INFO SPEC III","CL0823","C51732D856","$50,242.84","$51,120.00","$101,362.84","Adjutant General"
"SECURITY OFFICER II ","CL5532","048F41F146","$37,692.45","$37,608.00","$75,300.45","Adjutant General"
"SECURITY OFFICER II ","CL5532","14015F95E0","$40,076.66","$40,008.00","$80,084.66","Adjutant General"
"SECURITY OFFICER II ","CL5532","E8809023A3","$39,919.33","$39,852.00","$79,771.33","Adjutant General"
"SR ENVIRONMENTAL ENGR I ","CL2044","F5443D85D2","$74,617.48","$75,156.00","$149,773.48","Adjutant General"
"STATE ACTIVE DUTY - NOT CL'D","NC9300","00B7D4DB2F","$820.41","","$820.41","Adjutant General"
"STATE ACTIVE DUTY - NOT CL'D","NC9300","00C373B46C","$728.26","","$728.26","Adjutant General"
"STATE ACTIVE DUTY - NOT CL'D","NC9300","00CB3576F8","","$321.96","$321.96","Adjutant General"
"STATE ACTIVE DUTY - NOT CL'D","NC9300","00E5325608","$581.57","","$581.57","Adjutant General"
"STATE ACTIVE DUTY - NOT CL'D","NC9300","00E89199C2","$588.24","","$588.24","Adjutant General"
"STATE ACTIVE DUTY - NOT CL'D","NC9300","01091C6F40","$3,383.60","","$3,383.60","Adjutant General"
"STATE ACTIVE DUTY - NOT CL'D","NC9300","0128A94799","$2,769.44","","$2,769.44","Adjutant General"
"STATE ACTIVE DUTY - NOT CL'D","NC9300","0149A0DBD6","$1,988.63","","$1,988.63","Adjutant General"
"STATE ACTIVE DUTY - NOT CL'D","NC9300","018E2D9597","$788.98","","$788.98","Adjutant General"
"STATE ACTIVE DUTY - NOT CL'D","NC9300","01AA39DFE2","","$710.88","$710.88","Adjutant General"
"STATE ACTIVE DUTY - NOT CL'D","NC9300","0214B66ABD","$217.65","","$217.65","Adjutant General"
"STATE ACTIVE DUTY - NOT CL'D","NC9300","022423E0A4","$652.95","","$652.95","Adjutant General"
"STATE ACTIVE DUTY - NOT CL'D","NC9300","028B7EA3C6","$455.78","","$455.78","Adjutant General"
"STATE ACTIVE DUTY - NOT CL'D","NC9300","028BD35259","$488.47","","$488.47","Adjutant General"
"STATE ACTIVE DUTY - NOT CL'D","NC9300","029FF08E1C","$240.87","$150.98","$391.85","Adjutant General"
"STATE ACTIVE DUTY - NOT CL'D","NC9300","02AF72E632","$3,090.43","","$3,090.43","Adjutant General"
"STATE ACTIVE DUTY - NOT CL'D","NC9300","02E952E8A6","$713.85","","$713.85","Adjutant General"
"STATE ACTIVE DUTY - NOT CL'D","NC9300","02FB19BEDB","","$480.42","$480.42","Adjutant General"
"STATE ACTIVE DUTY - NOT CL'D","NC9300","0346361FEC","$652.95","","$652.95","Adjutant General"
"STATE ACTIVE DUTY - NOT CL'D","NC9300","034A9E30F2","$5,328.76","","$5,328.76","Adjutant General"
"STATE ACTIVE DUTY - NOT CL'D","NC9300","035B13F7C2","","$1,180.43","$1,180.43","Adjutant General"
"STATE ACTIVE DUTY - NOT CL'D","NC9300","035CD8605C","$651.13","","$651.13","Adjutant General"
"STATE ACTIVE DUTY - NOT CL'D","NC9300","03A10E4038","$2,359.13","","$2,359.13","Adjutant General"
"STATE ACTIVE DUTY - NOT CL'D","NC9300","040A773889","$551.64","","$551.64","Adjutant General"
"STATE ACTIVE DUTY - NOT CL'D","NC9300","045C4E3396","$2,829.46","","$2,829.46","Adjutant General"
"STATE ACTIVE DUTY - NOT CL'D","NC9300","048A8A42F2","$2,503.19","","$2,503.19","Adjutant General"
"STATE ACTIVE DUTY - NOT CL'D","NC9300","04EB2DD982","$86.69","","$86.69","Adjutant General"
"STATE ACTIVE DUTY - NOT CL'D","NC9300","04EF670DFD","$2,742.24","","$2,742.24","Adjutant General"
"STATE ACTIVE DUTY - NOT CL'D","NC9300","053CB325F8","$854.15","","$854.15","Adjutant General"
"STATE ACTIVE DUTY - NOT CL'D","NC9300","055ED1CA7E","$1,317.68","","$1,317.68","Adjutant General"
"STATE ACTIVE DUTY - NOT CL'D","NC9300","0595C05C4C","$450.01","","$450.01","Adjutant General"
"STATE ACTIVE DUTY - NOT CL'D","NC9300","05B8AA350A","$451.15","","$451.15","Adjutant General"
"STATE ACTIVE DUTY - NOT CL'D","NC9300","0613245C58","$225.01","","$225.01","Adjutant General"
"STATE ACTIVE DUTY - NOT CL'D","NC9300","062DE34C2B","$156.83","","$156.83","Adjutant General"
"STATE ACTIVE DUTY - NOT CL'D","NC9300","06479E2200","$200.90","","$200.90","Adjutant General"
"STATE ACTIVE DUTY - NOT CL'D","NC9300","06B45D258B","$2,934.07","","$2,934.07","Adjutant General"
"STATE ACTIVE DUTY - NOT CL'D","NC9300","076AEEA083","$817.70","","$817.70","Adjutant General"
"STATE ACTIVE DUTY - NOT CL'D","NC9300","07D270AADE","","$974.04","$974.04","Adjutant General"
"STATE ACTIVE DUTY - NOT CL'D","NC9300","0836559F41","$1,008.19","","$1,008.19","Adjutant General"
"STATE ACTIVE DUTY - NOT CL'D","NC9300","086A43AFAC","$1,164.49","","$1,164.49","Adjutant General"
"STATE ACTIVE DUTY - NOT CL'D","NC9300","0890980C74","$353.23","","$353.23","Adjutant General"
"STATE ACTIVE DUTY - NOT CL'D","NC9300","08A1F415F7","","$484.52","$484.52","Adjutant General"
"STATE ACTIVE DUTY - NOT CL'D","NC9300","08FEEFF732","$849.07","","$849.07","Adjutant General"
"STATE ACTIVE DUTY - NOT CL'D","NC9300","0953BF5336","$194.79","","$194.79","Adjutant General"
"STATE ACTIVE DUTY - NOT CL'D","NC9300","096A279200","","$749.13","$749.13","Adjutant General"
"STATE ACTIVE DUTY - NOT CL'D","NC9300","0AB179DD59","$272.17","","$272.17","Adjutant General"
"STATE ACTIVE DUTY - NOT CL'D","NC9300","0AECF203C1","$150.01","","$150.01","Adjutant General"
"STATE ACTIVE DUTY - NOT CL'D","NC9300","0AFCE80056","$11,404.49","","$11,404.49","Adjutant General"
"STATE ACTIVE DUTY - NOT CL'D","NC9300","0B04FEA3EE","$195.18","","$195.18","Adjutant General"
"STATE ACTIVE DUTY - NOT CL'D","NC9300","0B242FDE38","$913.00","","$913.00","Adjutant General"
"STATE ACTIVE DUTY - NOT CL'D","NC9300","0B2A1AA89A","$1,880.09","","$1,880.09","Adjutant General"
"STATE ACTIVE DUTY - NOT CL'D","NC9300","0B4178D049","$634.78","$584.88","$1,219.66","Adjutant General"
"STATE ACTIVE DUTY - NOT CL'D","NC9300","0B754E63FE","$2,311.53","","$2,311.53","Adjutant General"
"STATE ACTIVE DUTY - NOT CL'D","NC9300","0BA6FC4CC3","$740.89","","$740.89","Adjutant General"
"STATE ACTIVE DUTY - NOT CL'D","NC9300","0BE6764571","$652.95","","$652.95","Adjutant General"
"STATE ACTIVE DUTY - NOT CL'D","NC9300","0C33E98FD8","$892.98","$477.35","$1,370.33","Adjutant General"
"STATE ACTIVE DUTY - NOT CL'D","NC9300","0C944FB728","$248.61","","$248.61","Adjutant General"
"STATE ACTIVE DUTY - NOT CL'D","NC9300","0CD9755850","$3,077.50","","$3,077.50","Adjutant General"
"STATE ACTIVE DUTY - NOT CL'D","NC9300","0CE2F9B287","$449.18","","$449.18","Adjutant General"
"STATE ACTIVE DUTY - NOT CL'D","NC9300","0D2C6AFBAC","$3,140.90","","$3,140.90","Adjutant General"
"STATE ACTIVE DUTY - NOT CL'D","NC9300","0D564A5B82","$901.20","","$901.20","Adjutant General"
"STATE ACTIVE DUTY - NOT CL'D","NC9300","0D69084BAF","$2,167.53","","$2,167.53","Adjutant General"
"STATE ACTIVE DUTY - NOT CL'D","NC9300","0D787B2EFF","$1,104.37","","$1,104.37","Adjutant General"
"STATE ACTIVE DUTY - NOT CL'D","NC9300","0DBB7C94C9","$991.33","","$991.33","Adjutant General"
"STATE ACTIVE DUTY - NOT CL'D","NC9300","0DC0AECF82","$546.59","","$546.59","Adjutant General"
"STATE ACTIVE DUTY - NOT CL'D","NC9300","0DD1D881D6","$4,344.55","","$4,344.55","Adjutant General"
"STATE ACTIVE DUTY - NOT CL'D","NC9300","0DE55B5281","","$282.16","$282.16","Adjutant General"
"STATE ACTIVE DUTY - NOT CL'D","NC9300","0E633D3F9E","$732.04","","$732.04","Adjutant General"
"STATE ACTIVE DUTY - NOT CL'D","NC9300","0E9896DE82","$124.12","","$124.12","Adjutant General"
"STATE ACTIVE DUTY - NOT CL'D","NC9300","0EB034F3F1","$1,683.21","","$1,683.21","Adjutant General"
"STATE ACTIVE DUTY - NOT CL'D","NC9300","0EB07D916A","","$484.52","$484.52","Adjutant General"
"STATE ACTIVE DUTY - NOT CL'D","NC9300","0EF1029BD9","$217.65","","$217.65","Adjutant General"
"STATE ACTIVE DUTY - NOT CL'D","NC9300","0F74D48E5E","","$584.88","$584.88","Adjutant General"
"STATE ACTIVE DUTY - NOT CL'D","NC9300","0F90333E9A","$450.01","$326.04","$776.05","Adjutant General"
"STATE ACTIVE DUTY - NOT CL'D","NC9300","0FB99B659B","$758.88","","$758.88","Adjutant General"
"STATE ACTIVE DUTY - NOT CL'D","NC9300","1006A1FEFA","$3,477.69","","$3,477.69","Adjutant General"
"STATE ACTIVE DUTY - NOT CL'D","NC9300","104371D66D","$6,630.92","","$6,630.92","Adjutant General"
"STATE ACTIVE DUTY - NOT CL'D","NC9300","1064B18C4B","$3,041.50","","$3,041.50","Adjutant General"
"STATE ACTIVE DUTY - NOT CL'D","NC9300","10C4797003","$958.25","","$958.25","Adjutant General"
"STATE ACTIVE DUTY - NOT CL'D","NC9300","10D745748C","$721.26","","$721.26","Adjutant General"
"STATE ACTIVE DUTY - NOT CL'D","NC9300","10F0D8B14D","$2,225.22","","$2,225.22","Adjutant General"
"STATE ACTIVE DUTY - NOT CL'D","NC9300","10FE6632E6","$1,225.87","","$1,225.87","Adjutant General"
"STATE ACTIVE DUTY - NOT CL'D","NC9300","1120AECCC8","$820.41","","$820.41","Adjutant General"
"STATE ACTIVE DUTY - NOT CL'D","NC9300","112A2081D0","$501.87","","$501.87","Adjutant General"
"STATE ACTIVE DUTY - NOT CL'D","NC9300","114AB0AE60","$496.98","","$496.98","Adjutant General"
"STATE ACTIVE DUTY - NOT CL'D","NC9300","116630EED2","$605.07","","$605.07","Adjutant General"
"STATE ACTIVE DUTY - NOT CL'D","NC9300","117F0D2A0B","$652.95","","$652.95","Adjutant General"
"STATE ACTIVE DUTY - NOT CL'D","NC9300","119FBA20AD","$259.72","","$259.72","Adjutant General"
"STATE ACTIVE DUTY - NOT CL'D","NC9300","11AD9DB47D","$435.30","","$435.30","Adjutant General"
"STATE ACTIVE DUTY - NOT CL'D","NC9300","126C8348B3","$1,635.07","","$1,635.07","Adjutant General"
"STATE ACTIVE DUTY - NOT CL'D","NC9300","12D4F67390","$186.18","","$186.18","Adjutant General"
"STATE ACTIVE DUTY - NOT CL'D","NC9300","12E225B43D","$237.95","","$237.95","Adjutant General"
"STATE ACTIVE DUTY - NOT CL'D","NC9300","1334641E19","$5,392.82","","$5,392.82","Adjutant General"
"STATE ACTIVE DUTY - NOT CL'D","NC9300","13B9B75BA9","$4,765.30","","$4,765.30","Adjutant General"
"STATE ACTIVE DUTY - NOT CL'D","NC9300","13F04885F8","$186.18","","$186.18","Adjutant General"
"STATE ACTIVE DUTY - NOT CL'D","NC9300","1427A66A8E","","$306.71","$306.71","Adjutant General"
"STATE ACTIVE DUTY - NOT CL'D","NC9300","146F4A8308","$3,083.80","","$3,083.80","Adjutant General"
"STATE ACTIVE DUTY - NOT CL'D","NC9300","147F2448C9","$401.80","","$401.80","Adjutant General"
"STATE ACTIVE DUTY - NOT CL'D","NC9300","1484D65EF0","$326.33","","$326.33","Adjutant General"
"STATE ACTIVE DUTY - NOT CL'D","NC9300","14925E6B98","$675.02","","$675.02","Adjutant General"
"STATE ACTIVE DUTY - NOT CL'D","NC9300","14C5D18958","$2,020.44","","$2,020.44","Adjutant General"
"STATE ACTIVE DUTY - NOT CL'D","NC9300","1577634B43","","$877.32","$877.32","Adjutant General"
"STATE ACTIVE DUTY - NOT CL'D","NC9300","15989D088D","$150.01","","$150.01","Adjutant General"
"STATE ACTIVE DUTY - NOT CL'D","NC9300","15B4176B28","$602.70","","$602.70","Adjutant General"
"STATE ACTIVE DUTY - NOT CL'D","NC9300","15B91369BE","$5,625.53","","$5,625.53","Adjutant General"
"STATE ACTIVE DUTY - NOT CL'D","NC9300","15C724BFB1","","$261.29","$261.29","Adjutant General"
"STATE ACTIVE DUTY - NOT CL'D","NC9300","15EF584B61","$121.99","","$121.99","Adjutant General"
"STATE ACTIVE DUTY - NOT CL'D","NC9300","1628DDE791","$272.17","","$272.17","Adjutant General"
"STATE ACTIVE DUTY - NOT CL'D","NC9300","1685882A0C","$217.65","","$217.65","Adjutant General"
"STATE ACTIVE DUTY - NOT CL'D","NC9300","168D869F8E","$203.41","$438.87","$642.28","Adjutant General"
"STATE ACTIVE DUTY - NOT CL'D","NC9300","17D9ABA599","$628.04","","$628.04","Adjutant General"
"STATE ACTIVE DUTY - NOT CL'D","NC9300","17DBD0F477","$3,583.98","","$3,583.98","Adjutant General"
"STATE ACTIVE DUTY - NOT CL'D","NC9300","180A420034","$148.72","","$148.72","Adjutant General"
"STATE ACTIVE DUTY - NOT CL'D","NC9300","1846E79797","$580.41","","$580.41","Adjutant General"
"STATE ACTIVE DUTY - NOT CL'D","NC9300","18738BFAB2","","$901.99","$901.99","Adjutant General"
"STATE ACTIVE DUTY - NOT CL'D","NC9300","1885EC9FC4","$639.66","","$639.66","Adjutant General"
"STATE ACTIVE DUTY - NOT CL'D","NC9300","1892212998","$4,964.12","","$4,964.12","Adjutant General"
"STATE ACTIVE DUTY - NOT CL'D","NC9300","18FAED64CE","$2,037.48","","$2,037.48","Adjutant General"
"STATE ACTIVE DUTY - NOT CL'D","NC9300","197CEA3DC0","$378.17","","$378.17","Adjutant General"
"STATE ACTIVE DUTY - NOT CL'D","NC9300","19C0F907EB","$125.56","","$125.56","Adjutant General"
"STATE ACTIVE DUTY - NOT CL'D","NC9300","19F4F53647","$1,931.33","","$1,931.33","Adjutant General"
"STATE ACTIVE DUTY - NOT CL'D","NC9300","1A04A89888","$1,214.31","","$1,214.31","Adjutant General"
"STATE ACTIVE DUTY - NOT CL'D","NC9300","1A47AE281E","$234.26","","$234.26","Adjutant General"
"STATE ACTIVE DUTY - NOT CL'D","NC9300","1A5B56FFA7","$1,241.20","","$1,241.20","Adjutant General"
"STATE ACTIVE DUTY - NOT CL'D","NC9300","1A95C1E6BF","$3,475.99","","$3,475.99","Adjutant General"
"STATE ACTIVE DUTY - NOT CL'D","NC9300","1AA9ECC556","$662.95","","$662.95","Adjutant General"
"STATE ACTIVE DUTY - NOT CL'D","NC9300","1AB83EE821","$624.68","","$624.68","Adjutant General"
"STATE ACTIVE DUTY - NOT CL'D","NC9300","1ABCA5A595","$1,636.63","","$1,636.63","Adjutant General"
"STATE ACTIVE DUTY - NOT CL'D","NC9300","1AE3D0E666","$772.10","","$772.10","Adjutant General"
"STATE ACTIVE DUTY - NOT CL'D","NC9300","1B0F096153","$2,239.28","","$2,239.28","Adjutant General"
"STATE ACTIVE DUTY - NOT CL'D","NC9300","1B3CA36C65","$1,727.62","","$1,727.62","Adjutant General"
"STATE ACTIVE DUTY - NOT CL'D","NC9300","1B5B73CBEE","$669.15","","$669.15","Adjutant General"
"STATE ACTIVE DUTY - NOT CL'D","NC9300","1B79102700","$468.51","","$468.51","Adjutant General"
"STATE ACTIVE DUTY - NOT CL'D","NC9300","1BC6D9DF3C","$237.95","","$237.95","Adjutant General"
"STATE ACTIVE DUTY - NOT CL'D","NC9300","1C3A2CC126","$4,325.81","","$4,325.81","Adjutant General"
"STATE ACTIVE DUTY - NOT CL'D","NC9300","1CC3385BBB","$3,054.65","","$3,054.65","Adjutant General"
"STATE ACTIVE DUTY - NOT CL'D","NC9300","1CCDEA11D0","$250.93","$1,415.06","$1,665.99","Adjutant General"
"STATE ACTIVE DUTY - NOT CL'D","NC9300","1D405FEB71","$660.71","","$660.71","Adjutant General"
"STATE ACTIVE DUTY - NOT CL'D","NC9300","1D62CAF1B2","$535.73","","$535.73","Adjutant General"
"STATE ACTIVE DUTY - NOT CL'D","NC9300","1D831BF3BF","$96.96","$544.39","$641.35","Adjutant General"
"STATE ACTIVE DUTY - NOT CL'D","NC9300","1DC822126B","$2,064.43","","$2,064.43","Adjutant General"
"STATE ACTIVE DUTY - NOT CL'D","NC9300","1E31C12CD9","$3,502.86","","$3,502.86","Adjutant General"
"STATE ACTIVE DUTY - NOT CL'D","NC9300","1E63E7F6C2","$645.06","","$645.06","Adjutant General"
