"Job.Title","Position","Employee.Identifier","Fiscal.Year.2014","Fiscal.Year.2015","Total.Biennium","agency"
"NG SECURITY/FIREFIGHTER ","NG9024","5570E815B6","$50,844.00","$23,347.50","$74,191.50","Adjutant General"
"NG SECURITY/FIREFIGHTER ","NG9024","58143CB2B9","$53,234.35","$53,770.00","$107,004.35","Adjutant General"
"NG SECURITY/FIREFIGHTER ","NG9024","5B54718118","$28,424.72","","$28,424.72","Adjutant General"
"NG SECURITY/FIREFIGHTER ","NG9024","62025630DC","$48,919.20","","$48,919.20","Adjutant General"
"NG SECURITY/FIREFIGHTER ","NG9024","66D71FD510","$30,032.44","$42,942.54","$72,974.98","Adjutant General"
"NG SECURITY/FIREFIGHTER ","NG9024","67EE3A6F9A","$50,844.00","$23,110.55","$73,954.55","Adjutant General"
"NG SECURITY/FIREFIGHTER ","NG9024","6C3450F21B","$43,876.78","$16,151.35","$60,028.13","Adjutant General"
"NG SECURITY/FIREFIGHTER ","NG9024","6CCEF42A25","$51,421.48","$17,565.62","$68,987.10","Adjutant General"
"NG SECURITY/FIREFIGHTER ","NG9024","76EC6ABA76","$40,950.22","$14,535.27","$55,485.49","Adjutant General"
"NG SECURITY/FIREFIGHTER ","NG9024","782E363115","$4,986.91","","$4,986.91","Adjutant General"
"NG SECURITY/FIREFIGHTER ","NG9024","7946443B5A","$37,892.22","$39,492.82","$77,385.04","Adjutant General"
"NG SECURITY/FIREFIGHTER ","NG9024","808BA2879F","$44,796.02","$20,422.79","$65,218.81","Adjutant General"
"NG SECURITY/FIREFIGHTER ","NG9024","84A60CF8C3","$41,647.90","$41,385.46","$83,033.36","Adjutant General"
"NG SECURITY/FIREFIGHTER ","NG9024","86C99048A6","$5,527.87","$34,325.93","$39,853.80","Adjutant General"
"NG SECURITY/FIREFIGHTER ","NG9024","968714AEB1","$24,900.76","","$24,900.76","Adjutant General"
"NG SECURITY/FIREFIGHTER ","NG9024","A05554CAF2","$13,828.00","","$13,828.00","Adjutant General"
"NG SECURITY/FIREFIGHTER ","NG9024","A2937C5EBD","$19,775.02","","$19,775.02","Adjutant General"
"NG SECURITY/FIREFIGHTER ","NG9024","A6D4D859D3","$48,168.00","$26,470.71","$74,638.71","Adjutant General"
"NG SECURITY/FIREFIGHTER ","NG9024","A84CA4BF11","$44,273.04","$17,692.40","$61,965.44","Adjutant General"
"NG SECURITY/FIREFIGHTER ","NG9024","A8E7B17623","$63,415.83","$30,822.99","$94,238.82","Adjutant General"
"NG SECURITY/FIREFIGHTER ","NG9024","A9DBBCDA9A","$50,844.00","$22,864.24","$73,708.24","Adjutant General"
"NG SECURITY/FIREFIGHTER ","NG9024","B0173F8286","$39,222.47","$29,206.01","$68,428.48","Adjutant General"
"NG SECURITY/FIREFIGHTER ","NG9024","B8B3DD792E","$36,761.25","$35,783.97","$72,545.22","Adjutant General"
"NG SECURITY/FIREFIGHTER ","NG9024","BC8EA7F418","$36,937.72","$4,952.66","$41,890.38","Adjutant General"
"NG SECURITY/FIREFIGHTER ","NG9024","C0073EAFF4","$45,492.00","$12,663.47","$58,155.47","Adjutant General"
"NG SECURITY/FIREFIGHTER ","NG9024","D2275E2875","$27,924.11","$24,864.78","$52,788.89","Adjutant General"
"NG SECURITY/FIREFIGHTER ","NG9024","D7DDDA60D7","","$18,356.46","$18,356.46","Adjutant General"
"NG SECURITY/FIREFIGHTER ","NG9024","D87EF9E934","$23,469.50","","$23,469.50","Adjutant General"
"NG SECURITY/FIREFIGHTER ","NG9024","DC5A886196","$45,470.63","$47,981.59","$93,452.22","Adjutant General"
"NG SECURITY/FIREFIGHTER ","NG9024","E245C17810","$64,291.83","$30,642.88","$94,934.71","Adjutant General"
"NG SECURITY/FIREFIGHTER ","NG9024","E2704A6370","$43,049.77","$14,367.45","$57,417.22","Adjutant General"
"NG SECURITY/FIREFIGHTER ","NG9024","E54769DB05","$41,004.18","$42,131.54","$83,135.72","Adjutant General"
"NG SECURITY/FIREFIGHTER ","NG9024","EB72D735FB","$16,700.30","","$16,700.30","Adjutant General"
"NG SECURITY/FIREFIGHTER ","NG9024","FA28B19486","$63,012.00","$32,882.98","$95,894.98","Adjutant General"
"NG SECURITY/FIREFIGHTER ","NG9024","FBC98A894D","$42,664.17","$16,948.84","$59,613.01","Adjutant General"
"NG SECURITY/FIREFIGHTER ","NG9024","FD32EF3D70","$55,020.00","$24,668.01","$79,688.01","Adjutant General"
"OTHER-NOT CLS-OFCL/ADMIN","NC9021","0D23807DF2","$101,640.00","$104,688.00","$206,328.00","Adjutant General"
"OTHER-NOT CLS-OFCL/ADMIN","NC9021","7DE160C190","$90,360.00","$93,072.00","$183,432.00","Adjutant General"
"PHYSICAL PLANT DIR II ","CL8132","0BB842B7AE","$59,892.00","$62,772.00","$122,664.00","Adjutant General"
"PHYSICAL PLANT DIR II ","CL8132","0D292F472B","$57,864.00","$58,789.02","$116,653.02","Adjutant General"
"PHYSICAL PLANT DIR II ","CL8132","B5D963251F","$64,800.00","$69,240.00","$134,040.00","Adjutant General"
"PHYSICAL PLANT DIR II ","CL8132","BB24CA484D","$57,864.00","$60,504.00","$118,368.00","Adjutant General"
"PHYSICAL PLANT DIR II ","CL8132","BF65B1B290","$60,084.00","$63,984.00","$124,068.00","Adjutant General"
"PHYSICAL PLANT DIR II ","CL8132","CB15E484E2","$60,280.72","$63,462.50","$123,743.22","Adjutant General"
"PHYSICAL PLANT DIR II ","CL8132","CB55DD31A1","$59,892.00","$63,792.00","$123,684.00","Adjutant General"
"PHYSICAL PLANT DIR II ","CL8132","D8D900C02C","$60,980.17","$64,551.60","$125,531.77","Adjutant General"
"PHYSICAL PLANT DIR III","CL8133","6C0081D4D4","$70,272.00","$75,528.00","$145,800.00","Adjutant General"
"PHYSICAL PLANT DIR III","CL8133","8FFE890CF4","$76,644.00","$81,672.00","$158,316.00","Adjutant General"
"PLUMBER II","CL8232","318D8C9E31","$54,540.00","$56,172.00","$110,712.00","Adjutant General"
"PLUMBER III ","CL8233","55C1AF4973","$62,592.00","$64,464.00","$127,056.00","Adjutant General"
"PLUMBER III ","CL8233","A348C15D2B","$7,847.81","$55,680.00","$63,527.81","Adjutant General"
"PUBLIC INFO SPEC III","CL0823","5C19604CD5","$61,632.00","$65,596.00","$127,228.00","Adjutant General"
"PUBLIC INFO SPEC III","CL0823","C51732D856","$54,696.00","$56,160.00","$110,856.00","Adjutant General"
"SECURITY OFFICER II ","CL5532","048F41F146","$26,137.06","","$26,137.06","Adjutant General"
"SECURITY OFFICER II ","CL5532","14015F95E0","$43,835.07","$43,656.00","$87,491.07","Adjutant General"
"SECURITY OFFICER II ","CL5532","E8809023A3","$41,831.00","$46,472.43","$88,303.43","Adjutant General"
"SR ENVIRONMENTAL ENGR I ","CL2044","F5443D85D2","$78,879.00","$81,696.00","$160,575.00","Adjutant General"
"STATE ACTIVE DUTY - NOT CL'D","NC9300","05F847897A","","$300.18","$300.18","Adjutant General"
"STATE ACTIVE DUTY - NOT CL'D","NC9300","0DE55B5281","","$807.87","$807.87","Adjutant General"
"STATE ACTIVE DUTY - NOT CL'D","NC9300","1427A66A8E","","$423.66","$423.66","Adjutant General"
"STATE ACTIVE DUTY - NOT CL'D","NC9300","168D869F8E","","$506.49","$506.49","Adjutant General"
"STATE ACTIVE DUTY - NOT CL'D","NC9300","22D9507859","","$251.79","$251.79","Adjutant General"
"STATE ACTIVE DUTY - NOT CL'D","NC9300","3218B57B51","","$547.69","$547.69","Adjutant General"
"STATE ACTIVE DUTY - NOT CL'D","NC9300","42D83EFCEC","","$96.29","$96.29","Adjutant General"
"STATE ACTIVE DUTY - NOT CL'D","NC9300","4AC0BEC05A","","$428.85","$428.85","Adjutant General"
"STATE ACTIVE DUTY - NOT CL'D","NC9300","5492A88528","","$302.67","$302.67","Adjutant General"
"STATE ACTIVE DUTY - NOT CL'D","NC9300","598B5A74CA","","$1,011.88","$1,011.88","Adjutant General"
"STATE ACTIVE DUTY - NOT CL'D","NC9300","610F61A6CA","","$191.47","$191.47","Adjutant General"
"STATE ACTIVE DUTY - NOT CL'D","NC9300","64F0E21EDD","","$423.12","$423.12","Adjutant General"
"STATE ACTIVE DUTY - NOT CL'D","NC9300","665842BFF1","","$566.66","$566.66","Adjutant General"
"STATE ACTIVE DUTY - NOT CL'D","NC9300","729AAACAC3","","$113.33","$113.33","Adjutant General"
"STATE ACTIVE DUTY - NOT CL'D","NC9300","8052990E6F","","$526.95","$526.95","Adjutant General"
"STATE ACTIVE DUTY - NOT CL'D","NC9300","8A49F514EC","","$51.05","$51.05","Adjutant General"
"STATE ACTIVE DUTY - NOT CL'D","NC9300","A6508E5145","","$164.36","$164.36","Adjutant General"
"STATE ACTIVE DUTY - NOT CL'D","NC9300","C56EB1137C","","$651.12","$651.12","Adjutant General"
"STATE ACTIVE DUTY - NOT CL'D","NC9300","C6FC9D7E2C","","$466.89","$466.89","Adjutant General"
"STATE ACTIVE DUTY - NOT CL'D","NC9300","D6E6B7888D","","$316.83","$316.83","Adjutant General"
"STATE ACTIVE DUTY - NOT CL'D","NC9300","EFFBE4ABF0","","$301.50","$301.50","Adjutant General"
"STATE ACTIVE DUTY - NOT CL'D","NC9300","F2AF661696","","$141.05","$141.05","Adjutant General"
"STATE ACTIVE DUTY - NOT CL'D","NC9300","F3E3818474","","$509.31","$509.31","Adjutant General"
"STATE ACTIVE DUTY - NOT CL'D","NC9300","F70CEFCF6C","","$589.04","$589.04","Adjutant General"
"STATE ACTIVE DUTY - NOT CL'D","NC9300","FC6FA7FD01","","$392.97","$392.97","Adjutant General"
"SYSTEMS MECHANIC II ","CL8262","0BDD7B043B","$33,783.34","$45,238.99","$79,022.33","Adjutant General"
"SYSTEMS MECHANIC II ","CL8262","8F26157897","$54,192.00","$55,812.00","$110,004.00","Adjutant General"
"SYSTEMS MECHANIC II ","CL8262","A58AFB29F4","$43,428.00","$45,216.00","$88,644.00","Adjutant General"
"SYSTEMS MECHANIC II ","CL8262","E05AB4221D","$41,184.00","$42,372.00","$83,556.00","Adjutant General"
"SYSTEMS MECHANIC II ","CL8262","F289C9C791","$15,559.84","","$15,559.84","Adjutant General"
"SYSTEMS MECHANIC III","CL8263","59E74C9E93","$54,648.00","$56,292.00","$110,940.00","Adjutant General"
"SYSTEMS MECHANIC III","CL8263","5F7A30CDE5","$52,572.00","$54,144.00","$106,716.00","Adjutant General"
"SYSTEMS MECHANIC III","CL8263","7839C3897B","$56,076.00","$57,756.00","$113,832.00","Adjutant General"
"TEMP-NOT CLS-ADMIN SPT","NC9036","0FCD67DE45","","$22,513.00","$22,513.00","Adjutant General"
"TEMP-NOT CLS-ADMIN SPT","NC9036","1010088D2F","$11,611.14","","$11,611.14","Adjutant General"
"TEMP-NOT CLS-ADMIN SPT","NC9036","13E2CD0EC2","","$247.50","$247.50","Adjutant General"
"TEMP-NOT CLS-ADMIN SPT","NC9036","1724CFA361","$1,580.00","","$1,580.00","Adjutant General"
"TEMP-NOT CLS-ADMIN SPT","NC9036","2CAFD64364","$47,532.76","$49,415.52","$96,948.28","Adjutant General"
"TEMP-NOT CLS-ADMIN SPT","NC9036","2E7AB4AB54","$16,863.00","$19,542.72","$36,405.72","Adjutant General"
"TEMP-NOT CLS-ADMIN SPT","NC9036","3A3AD0AD4C","","$17,780.00","$17,780.00","Adjutant General"
"TEMP-NOT CLS-ADMIN SPT","NC9036","416C7F084D","$12,410.82","","$12,410.82","Adjutant General"
"TEMP-NOT CLS-ADMIN SPT","NC9036","461588541D","$58,454.92","$17,818.43","$76,273.35","Adjutant General"
"TEMP-NOT CLS-ADMIN SPT","NC9036","6B6E7177FA","$9,720.00","$48,479.00","$58,199.00","Adjutant General"
"TEMP-NOT CLS-ADMIN SPT","NC9036","7DECB942A4","$26,209.68","$26,892.89","$53,102.57","Adjutant General"
"TEMP-NOT CLS-ADMIN SPT","NC9036","A1BFB1D3D1","$52,455.12","$55,130.36","$107,585.48","Adjutant General"
"TEMP-NOT CLS-ADMIN SPT","NC9036","A23547035A","$47,532.99","$57,775.70","$105,308.69","Adjutant General"
"TEMP-NOT CLS-ADMIN SPT","NC9036","A6D2623D91","","$43,647.76","$43,647.76","Adjutant General"
"TEMP-NOT CLS-ADMIN SPT","NC9036","ACDBD9CDE4","","$10,661.25","$10,661.25","Adjutant General"
"TEMP-NOT CLS-ADMIN SPT","NC9036","AF46E92FD9","$11,872.02","$13,740.76","$25,612.78","Adjutant General"
"TEMP-NOT CLS-ADMIN SPT","NC9036","BAC67A5FE5","$46,812.75","$53,572.31","$100,385.06","Adjutant General"
"TEMP-NOT CLS-ADMIN SPT","NC9036","C150E5A9F7","$55,695.12","$58,355.46","$114,050.58","Adjutant General"
"TEMP-NOT CLS-ADMIN SPT","NC9036","E59A6E0252","$21,273.84","$29,964.48","$51,238.32","Adjutant General"
"TEMP-NOT CLS-PROF ","NC9032","141337B593","$36,193.10","$39,803.30","$75,996.40","Adjutant General"
"TEMP-NOT CLS-PROF ","NC9032","1585E1C842","$25,922.91","$20,839.61","$46,762.52","Adjutant General"
"TEMP-NOT CLS-PROF ","NC9032","23D3225CA8","$1,371.60","","$1,371.60","Adjutant General"
"TEMP-NOT CLS-PROF ","NC9032","25C06E8F6D","","$6,137.25","$6,137.25","Adjutant General"
"TEMP-NOT CLS-PROF ","NC9032","3BA352685E","$49,777.66","$49,888.37","$99,666.03","Adjutant General"
"TEMP-NOT CLS-PROF ","NC9032","3F4B9985B9","$23,766.12","$10,291.93","$34,058.05","Adjutant General"
"TEMP-NOT CLS-PROF ","NC9032","46E5D2D40D","$11,190.11","$18,852.69","$30,042.80","Adjutant General"
"TEMP-NOT CLS-PROF ","NC9032","4D4D28039D","$46,978.57","$46,977.40","$93,955.97","Adjutant General"
"TEMP-NOT CLS-PROF ","NC9032","4E57CD9884","$28,463.21","$43,443.45","$71,906.66","Adjutant General"
"TEMP-NOT CLS-PROF ","NC9032","4F977AC977","$2,106.00","","$2,106.00","Adjutant General"
"TEMP-NOT CLS-PROF ","NC9032","509DAEAEF9","$48,940.42","$36,567.29","$85,507.71","Adjutant General"
"TEMP-NOT CLS-PROF ","NC9032","5285BD5172","$50,646.34","$46,635.53","$97,281.87","Adjutant General"
"TEMP-NOT CLS-PROF ","NC9032","588BD19B45","$37,665.60","$28,995.76","$66,661.36","Adjutant General"
"TEMP-NOT CLS-PROF ","NC9032","590B37F0F5","","$31,691.00","$31,691.00","Adjutant General"
"TEMP-NOT CLS-PROF ","NC9032","5FBCE00122","$7,794.66","$52,170.51","$59,965.17","Adjutant General"
"TEMP-NOT CLS-PROF ","NC9032","639717662A","","$7,077.00","$7,077.00","Adjutant General"
"TEMP-NOT CLS-PROF ","NC9032","68B5CD1038","$7,548.76","$53,841.29","$61,390.05","Adjutant General"
"TEMP-NOT CLS-PROF ","NC9032","713FC9C02A","$14,109.38","$9,712.63","$23,822.01","Adjutant General"
"TEMP-NOT CLS-PROF ","NC9032","7203F6F9E0","$35,234.80","$44,900.58","$80,135.38","Adjutant General"
"TEMP-NOT CLS-PROF ","NC9032","8085FD99BD","$2,842.00","$2,996.00","$5,838.00","Adjutant General"
"TEMP-NOT CLS-PROF ","NC9032","80BAF2DD0E","$20,478.20","","$20,478.20","Adjutant General"
"TEMP-NOT CLS-PROF ","NC9032","82105A81A1","$54,935.82","$26,272.73","$81,208.55","Adjutant General"
"TEMP-NOT CLS-PROF ","NC9032","827585A21B","$33,324.35","","$33,324.35","Adjutant General"
"TEMP-NOT CLS-PROF ","NC9032","82ADF50CFA","$27,155.55","$7,170.60","$34,326.15","Adjutant General"
"TEMP-NOT CLS-PROF ","NC9032","913BCC1A10","$9,613.80","","$9,613.80","Adjutant General"
"TEMP-NOT CLS-PROF ","NC9032","9B42FDAF38","$44,359.91","$45,354.22","$89,714.13","Adjutant General"
"TEMP-NOT CLS-PROF ","NC9032","AE1F71FF29","$55,489.33","$55,919.31","$111,408.64","Adjutant General"
"TEMP-NOT CLS-PROF ","NC9032","B08B5B569D","$57,134.36","$57,261.82","$114,396.18","Adjutant General"
"TEMP-NOT CLS-PROF ","NC9032","B3E30ACD08","$28,804.14","$44,039.46","$72,843.60","Adjutant General"
"TEMP-NOT CLS-PROF ","NC9032","BF58844651","$62,343.80","$37,531.51","$99,875.31","Adjutant General"
"TEMP-NOT CLS-PROF ","NC9032","C6210D323F","$84,261.97","$41,133.81","$125,395.78","Adjutant General"
"TEMP-NOT CLS-PROF ","NC9032","CEE247938B","$2,800.00","$6,391.00","$9,191.00","Adjutant General"
"TEMP-NOT CLS-PROF ","NC9032","D6BCC517B7","$18,712.37","$19,352.95","$38,065.32","Adjutant General"
"TEMP-NOT CLS-PROF ","NC9032","D75C5B336A","$27,898.58","","$27,898.58","Adjutant General"
"TEMP-NOT CLS-PROF ","NC9032","DCB83D7580","","$34,188.00","$34,188.00","Adjutant General"
"TEMP-NOT CLS-PROF ","NC9032","E825ABAD6A","$50,843.63","$53,500.02","$104,343.65","Adjutant General"
"TEMP-NOT CLS-PROF ","NC9032","E910E10061","$35,663.11","$55,203.57","$90,866.68","Adjutant General"
"TEMP-NOT CLS-PROF ","NC9032","F8954CC3DF","$13,143.75","","$13,143.75","Adjutant General"
"TEMP-NOT CLS-PROF ","NC9032","F959B40C64","","$4,224.75","$4,224.75","Adjutant General"
"TEMP-NOT CLS-PROT SVC WK","NC9034","0D0C74AB97","$1,661.76","","$1,661.76","Adjutant General"
"TEMP-NOT CLS-PROT SVC WK","NC9034","0FFA9F1C04","$7,275.84","$31,362.64","$38,638.48","Adjutant General"
"TEMP-NOT CLS-PROT SVC WK","NC9034","198D178ED6","$7,754.88","","$7,754.88","Adjutant General"
"TEMP-NOT CLS-PROT SVC WK","NC9034","218602B59A","$13,155.60","$8,038.00","$21,193.60","Adjutant General"
"TEMP-NOT CLS-PROT SVC WK","NC9034","221C00A8DB","$6,584.99","$6,086.52","$12,671.51","Adjutant General"
"TEMP-NOT CLS-PROT SVC WK","NC9034","2B7795EABA","$5,123.76","","$5,123.76","Adjutant General"
"TEMP-NOT CLS-PROT SVC WK","NC9034","35C132534D","","$2,017.50","$2,017.50","Adjutant General"
"TEMP-NOT CLS-PROT SVC WK","NC9034","466DE71CDE","","$4,662.24","$4,662.24","Adjutant General"
"TEMP-NOT CLS-PROT SVC WK","NC9034","50FB299820","$13,571.04","","$13,571.04","Adjutant General"
"TEMP-NOT CLS-PROT SVC WK","NC9034","5909DED600","$1,661.76","$5,933.76","$7,595.52","Adjutant General"
"TEMP-NOT CLS-PROT SVC WK","NC9034","64AAE612DC","$12,740.16","","$12,740.16","Adjutant General"
"TEMP-NOT CLS-PROT SVC WK","NC9034","672E2F380E","","$2,260.48","$2,260.48","Adjutant General"
"TEMP-NOT CLS-PROT SVC WK","NC9034","735037B148","$3,046.56","","$3,046.56","Adjutant General"
"TEMP-NOT CLS-PROT SVC WK","NC9034","797983611D","$9,970.56","","$9,970.56","Adjutant General"
"TEMP-NOT CLS-PROT SVC WK","NC9034","7D8C545B10","$22,896.48","$9,234.72","$32,131.20","Adjutant General"
"TEMP-NOT CLS-PROT SVC WK","NC9034","83A9DC4FA8","$5,123.76","","$5,123.76","Adjutant General"
"TEMP-NOT CLS-PROT SVC WK","NC9034","86C99048A6","$13,944.48","","$13,944.48","Adjutant General"
"TEMP-NOT CLS-PROT SVC WK","NC9034","8E6C94492B","$3,210.96","$979.44","$4,190.40","Adjutant General"
"TEMP-NOT CLS-PROT SVC WK","NC9034","8F31AFD5B6","$21,919.92","$2,938.32","$24,858.24","Adjutant General"
"TEMP-NOT CLS-PROT SVC WK","NC9034","B4316E2575","$1,800.24","","$1,800.24","Adjutant General"
"TEMP-NOT CLS-PROT SVC WK","NC9034","B4A5703FA4","$22,056.96","$31,626.16","$53,683.12","Adjutant General"
"TEMP-NOT CLS-PROT SVC WK","NC9034","B737031409","$4,985.28","","$4,985.28","Adjutant General"
"TEMP-NOT CLS-PROT SVC WK","NC9034","BD2B9630D1","$3,462.00","","$3,462.00","Adjutant General"
"TEMP-NOT CLS-PROT SVC WK","NC9034","CB0AC721FE","$2,798.40","$4,057.68","$6,856.08","Adjutant General"
"TEMP-NOT CLS-PROT SVC WK","NC9034","CF92CE335B","","$4,379.68","$4,379.68","Adjutant General"
"TEMP-NOT CLS-PROT SVC WK","NC9034","D011C3B475","$2,098.80","$6,716.16","$8,814.96","Adjutant General"
"TEMP-NOT CLS-PROT SVC WK","NC9034","D7DDDA60D7","$2,354.16","","$2,354.16","Adjutant General"
"TEMP-NOT CLS-PROT SVC WK","NC9034","E7A3F963CD","$3,637.92","$29,261.12","$32,899.04","Adjutant General"
"TEMP-NOT CLS-PROT SVC WK","NC9034","E9AFD87619","$5,400.72","","$5,400.72","Adjutant General"
"TEMP-NOT CLS-PROT SVC WK","NC9034","EC4D8CDB0E","$20,799.12","$26,966.64","$47,765.76","Adjutant General"
"TEMP-NOT CLS-PROT SVC WK","NC9034","FA070CA7AA","$39,011.60","$9,812.40","$48,824.00","Adjutant General"
"TEMP-NOT CLS-PROT SVC WK","NC9034","FB4284B310","","$6,156.48","$6,156.48","Adjutant General"
"TEMP-NOT CLS-SKLD CRFT WK ","NC9037","0ECC719758","$943.00","","$943.00","Adjutant General"
"TEMP-NOT CLS-SKLD CRFT WK ","NC9037","2A9D8D5867","","$5,000.00","$5,000.00","Adjutant General"
"TEMP-NOT CLS-SKLD CRFT WK ","NC9037","420A106584","$36,580.00","$11,630.00","$48,210.00","Adjutant General"
"TEMP-NOT CLS-SKLD CRFT WK ","NC9037","657F083305","","$4,640.00","$4,640.00","Adjutant General"
"TEMP-NOT CLS-SKLD CRFT WK ","NC9037","6DD62414A8","","$16,940.36","$16,940.36","Adjutant General"
"TEMP-NOT CLS-SKLD CRFT WK ","NC9037","7E2DB885A8","","$8,936.40","$8,936.40","Adjutant General"
"TEMP-NOT CLS-SKLD CRFT WK ","NC9037","8A4B624011","$4,960.00","","$4,960.00","Adjutant General"
"TEMP-NOT CLS-SVCS/MAINT ","NC9038","00C2444458","","$3,332.00","$3,332.00","Adjutant General"
"TEMP-NOT CLS-SVCS/MAINT ","NC9038","01ABD15508","","$2,662.00","$2,662.00","Adjutant General"
"TEMP-NOT CLS-SVCS/MAINT ","NC9038","01CC949097","$2,568.00","$8,762.50","$11,330.50","Adjutant General"
"TEMP-NOT CLS-SVCS/MAINT ","NC9038","0602C111B5","$1,040.00","$9,040.00","$10,080.00","Adjutant General"
"TEMP-NOT CLS-SVCS/MAINT ","NC9038","070F29AD7F","","$6,806.00","$6,806.00","Adjutant General"
"TEMP-NOT CLS-SVCS/MAINT ","NC9038","099FC30DCF","$10,867.40","$11,739.13","$22,606.53","Adjutant General"
"TEMP-NOT CLS-SVCS/MAINT ","NC9038","10FE6632E6","$5,332.00","$6,747.50","$12,079.50","Adjutant General"
"TEMP-NOT CLS-SVCS/MAINT ","NC9038","119F7DC363","$2,603.50","","$2,603.50","Adjutant General"
"TEMP-NOT CLS-SVCS/MAINT ","NC9038","11F4558CF5","$618.75","","$618.75","Adjutant General"
"TEMP-NOT CLS-SVCS/MAINT ","NC9038","12C1A7A968","$5,658.00","$10,224.00","$15,882.00","Adjutant General"
"TEMP-NOT CLS-SVCS/MAINT ","NC9038","169E30C0FF","$1,716.00","","$1,716.00","Adjutant General"
"TEMP-NOT CLS-SVCS/MAINT ","NC9038","18AA7993B5","","$7,689.50","$7,689.50","Adjutant General"
"TEMP-NOT CLS-SVCS/MAINT ","NC9038","204F40B79A","","$1,235.50","$1,235.50","Adjutant General"
"TEMP-NOT CLS-SVCS/MAINT ","NC9038","21D96197F7","","$882.00","$882.00","Adjutant General"
