"Job.Title","Position","Employee.Identifier","Fiscal.Year.2010","Fiscal.Year.2011","Total.Biennium","agency"
"NG SECURITY/FIREFIGHTER ","NG9024","B0173F8286","$46,424.76","$47,502.00","$93,926.76","Adjutant General"
"NG SECURITY/FIREFIGHTER ","NG9024","C0073EAFF4","$43,772.95","$44,271.00","$88,043.95","Adjutant General"
"NG SECURITY/FIREFIGHTER ","NG9024","C21295210B","","$15,005.00","$15,005.00","Adjutant General"
"NG SECURITY/FIREFIGHTER ","NG9024","CF3598D9F0","$37,485.38","$19,306.00","$56,791.38","Adjutant General"
"NG SECURITY/FIREFIGHTER ","NG9024","D87EF9E934","$44,105.95","$37,910.00","$82,015.95","Adjutant General"
"NG SECURITY/FIREFIGHTER ","NG9024","DC5A886196","$43,772.95","$27,629.22","$71,402.17","Adjutant General"
"NG SECURITY/FIREFIGHTER ","NG9024","DC9CA21442","$49,076.57","$26,275.99","$75,352.56","Adjutant General"
"NG SECURITY/FIREFIGHTER ","NG9024","DD8FEDF630","$9,186.62","$36,312.00","$45,498.62","Adjutant General"
"NG SECURITY/FIREFIGHTER ","NG9024","E245C17810","$63,256.57","$64,224.00","$127,480.57","Adjutant General"
"NG SECURITY/FIREFIGHTER ","NG9024","E2704A6370","","$24,696.00","$24,696.00","Adjutant General"
"NG SECURITY/FIREFIGHTER ","NG9024","E54769DB05","$37,584.38","$39,112.00","$76,696.38","Adjutant General"
"NG SECURITY/FIREFIGHTER ","NG9024","E7ECF59E54","$37,881.38","$10,189.34","$48,070.72","Adjutant General"
"NG SECURITY/FIREFIGHTER ","NG9024","E885516883","$4,734.24","","$4,734.24","Adjutant General"
"NG SECURITY/FIREFIGHTER ","NG9024","EC73B666CE","$18,003.53","$10,662.19","$28,665.72","Adjutant General"
"NG SECURITY/FIREFIGHTER ","NG9024","F73C5EF8F6","$3,398.10","$3,680.00","$7,078.10","Adjutant General"
"NG SECURITY/FIREFIGHTER ","NG9024","FA28B19486","$57,558.04","$59,788.00","$117,346.04","Adjutant General"
"NG SECURITY/FIREFIGHTER ","NG9024","FD32EF3D70","$53,066.33","$53,532.00","$106,598.33","Adjutant General"
"NG SECURITY/FIREFIGHTER ","NG9024","FED58BEE5B","$35,797.53","$37,312.00","$73,109.53","Adjutant General"
"OTHER-NOT CLS-OFCL/ADMIN","NC9021","0D23807DF2","$87,720.00","$98,166.20","$185,886.20","Adjutant General"
"OTHER-NOT CLS-OFCL/ADMIN","NC9021","7DE160C190","$75,420.00","$82,874.42","$158,294.42","Adjutant General"
"PHYSICAL PLANT DIR I","CL8131","D8D900C02C","$28,716.50","","$28,716.50","Adjutant General"
"PHYSICAL PLANT DIR II ","CL8132","0BB842B7AE","$10,459.09","$49,356.67","$59,815.76","Adjutant General"
"PHYSICAL PLANT DIR II ","CL8132","0D292F472B","$49,941.57","$51,170.67","$101,112.24","Adjutant General"
"PHYSICAL PLANT DIR II ","CL8132","B1DABE6EB2","$61,426.34","$56,393.16","$117,819.50","Adjutant General"
"PHYSICAL PLANT DIR II ","CL8132","B5D963251F","$49,956.99","$59,992.67","$109,949.66","Adjutant General"
"PHYSICAL PLANT DIR II ","CL8132","BB24CA484D","$52,672.79","$53,223.99","$105,896.78","Adjutant General"
"PHYSICAL PLANT DIR II ","CL8132","BF65B1B290","$53,964.55","$56,416.23","$110,380.78","Adjutant General"
"PHYSICAL PLANT DIR II ","CL8132","C55BDDCED4","$49,500.00","$53,508.68","$103,008.68","Adjutant General"
"PHYSICAL PLANT DIR II ","CL8132","D8D900C02C","$20,463.00","$52,819.99","$73,282.99","Adjutant General"
"PHYSICAL PLANT DIR III","CL8133","6C0081D4D4","$57,228.00","$60,084.00","$117,312.00","Adjutant General"
"PHYSICAL PLANT DIR III","CL8133","8FFE890CF4","$64,860.00","$67,944.00","$132,804.00","Adjutant General"
"PLUMBER II","CL8232","318D8C9E31","$45,737.87","$49,404.00","$95,141.87","Adjutant General"
"PLUMBER III ","CL8233","55C1AF4973","$55,032.02","$57,442.61","$112,474.63","Adjutant General"
"PLUMBER III ","CL8233","A348C15D2B","$43,572.94","$46,654.42","$90,227.36","Adjutant General"
"PUBLIC INFO SPEC III","CL0823","5C19604CD5","","$14,103.00","$14,103.00","Adjutant General"
"PUBLIC INFO SPEC III","CL0823","C51732D856","$45,154.85","$48,341.67","$93,496.52","Adjutant General"
"SECURITY OFFICER II ","CL5532","048F41F146","$33,684.00","$35,484.00","$69,168.00","Adjutant General"
"SECURITY OFFICER II ","CL5532","14015F95E0","$6,086.00","$37,150.18","$43,236.18","Adjutant General"
"SECURITY OFFICER II ","CL5532","E8809023A3","$37,320.00","$39,600.00","$76,920.00","Adjutant General"
"SR ENVIRONMENTAL ENGR I ","CL2044","6D660AA366","$26,484.90","","$26,484.90","Adjutant General"
"SR ENVIRONMENTAL ENGR I ","CL2044","F5443D85D2","$22,400.00","$70,252.00","$92,652.00","Adjutant General"
"STATE ACTIVE DUTY - NOT CL'D","NC9300","0038A53FBB","","$1,978.18","$1,978.18","Adjutant General"
"STATE ACTIVE DUTY - NOT CL'D","NC9300","007C7D322F","","$334.58","$334.58","Adjutant General"
"STATE ACTIVE DUTY - NOT CL'D","NC9300","0095D1DD32","$33.78","$2,207.16","$2,240.94","Adjutant General"
"STATE ACTIVE DUTY - NOT CL'D","NC9300","00B7D4DB2F","","$4,648.96","$4,648.96","Adjutant General"
"STATE ACTIVE DUTY - NOT CL'D","NC9300","00BB0B7C7A","","$422.95","$422.95","Adjutant General"
"STATE ACTIVE DUTY - NOT CL'D","NC9300","00C373B46C","","$3,289.76","$3,289.76","Adjutant General"
"STATE ACTIVE DUTY - NOT CL'D","NC9300","00C4CCC59B","$1,951.66","$2,767.00","$4,718.66","Adjutant General"
"STATE ACTIVE DUTY - NOT CL'D","NC9300","00C934A8E8","","$3,101.63","$3,101.63","Adjutant General"
"STATE ACTIVE DUTY - NOT CL'D","NC9300","00CB3576F8","","$2,798.95","$2,798.95","Adjutant General"
"STATE ACTIVE DUTY - NOT CL'D","NC9300","00E5325608","","$4,838.94","$4,838.94","Adjutant General"
"STATE ACTIVE DUTY - NOT CL'D","NC9300","00E89199C2","","$1,985.31","$1,985.31","Adjutant General"
"STATE ACTIVE DUTY - NOT CL'D","NC9300","00EC9B1E96","$8.48","$5,585.02","$5,593.50","Adjutant General"
"STATE ACTIVE DUTY - NOT CL'D","NC9300","01091C6F40","","$3,128.36","$3,128.36","Adjutant General"
"STATE ACTIVE DUTY - NOT CL'D","NC9300","011EBC8784","$541.24","","$541.24","Adjutant General"
"STATE ACTIVE DUTY - NOT CL'D","NC9300","0128A94799","","$6,344.72","$6,344.72","Adjutant General"
"STATE ACTIVE DUTY - NOT CL'D","NC9300","012D53A2FA","($125.72)","$3,672.86","$3,547.14","Adjutant General"
"STATE ACTIVE DUTY - NOT CL'D","NC9300","014107E758","","$349.09","$349.09","Adjutant General"
"STATE ACTIVE DUTY - NOT CL'D","NC9300","0149A0DBD6","","$852.27","$852.27","Adjutant General"
"STATE ACTIVE DUTY - NOT CL'D","NC9300","016B648177","","$2,221.93","$2,221.93","Adjutant General"
"STATE ACTIVE DUTY - NOT CL'D","NC9300","018E2D9597","","$4,108.17","$4,108.17","Adjutant General"
"STATE ACTIVE DUTY - NOT CL'D","NC9300","01AA39DFE2","","$4,102.03","$4,102.03","Adjutant General"
"STATE ACTIVE DUTY - NOT CL'D","NC9300","01AB7F9146","$328.45","$854.59","$1,183.04","Adjutant General"
"STATE ACTIVE DUTY - NOT CL'D","NC9300","01DFE069A3","$1,530.62","","$1,530.62","Adjutant General"
"STATE ACTIVE DUTY - NOT CL'D","NC9300","01E61E6166","$1,721.62","","$1,721.62","Adjutant General"
"STATE ACTIVE DUTY - NOT CL'D","NC9300","020462E88B","$1,177.40","","$1,177.40","Adjutant General"
"STATE ACTIVE DUTY - NOT CL'D","NC9300","0214B66ABD","","$3,047.12","$3,047.12","Adjutant General"
"STATE ACTIVE DUTY - NOT CL'D","NC9300","022423E0A4","$942.26","$4,380.24","$5,322.50","Adjutant General"
"STATE ACTIVE DUTY - NOT CL'D","NC9300","02420EF68B","($470.70)","","($470.70)","Adjutant General"
"STATE ACTIVE DUTY - NOT CL'D","NC9300","02529E58DA","$1,488.25","","$1,488.25","Adjutant General"
"STATE ACTIVE DUTY - NOT CL'D","NC9300","02585AA005","$733.26","$2,928.18","$3,661.44","Adjutant General"
"STATE ACTIVE DUTY - NOT CL'D","NC9300","028B7EA3C6","$1,861.32","$3,988.08","$5,849.40","Adjutant General"
"STATE ACTIVE DUTY - NOT CL'D","NC9300","028BD35259","","$1,604.99","$1,604.99","Adjutant General"
"STATE ACTIVE DUTY - NOT CL'D","NC9300","029FF08E1C","","$643.41","$643.41","Adjutant General"
"STATE ACTIVE DUTY - NOT CL'D","NC9300","02AF72E632","","$4,992.86","$4,992.86","Adjutant General"
"STATE ACTIVE DUTY - NOT CL'D","NC9300","02C12CFE87","$174.51","$1,199.36","$1,373.87","Adjutant General"
"STATE ACTIVE DUTY - NOT CL'D","NC9300","02E952E8A6","$653.40","$3,599.00","$4,252.40","Adjutant General"
"STATE ACTIVE DUTY - NOT CL'D","NC9300","02F8370C35","","$1,277.30","$1,277.30","Adjutant General"
"STATE ACTIVE DUTY - NOT CL'D","NC9300","02FB19BEDB","$1,588.97","","$1,588.97","Adjutant General"
"STATE ACTIVE DUTY - NOT CL'D","NC9300","030148BE20","$5.64","","$5.64","Adjutant General"
"STATE ACTIVE DUTY - NOT CL'D","NC9300","030854DC2B","","$1,360.32","$1,360.32","Adjutant General"
"STATE ACTIVE DUTY - NOT CL'D","NC9300","0346361FEC","$884.91","$6,012.61","$6,897.52","Adjutant General"
"STATE ACTIVE DUTY - NOT CL'D","NC9300","034A9E30F2","","$4,737.61","$4,737.61","Adjutant General"
"STATE ACTIVE DUTY - NOT CL'D","NC9300","035CD8605C","","$2,197.53","$2,197.53","Adjutant General"
"STATE ACTIVE DUTY - NOT CL'D","NC9300","03A10E4038","","$7,650.70","$7,650.70","Adjutant General"
"STATE ACTIVE DUTY - NOT CL'D","NC9300","03AD695AA6","","$816.45","$816.45","Adjutant General"
"STATE ACTIVE DUTY - NOT CL'D","NC9300","03D2194C34","$1,231.01","$3,596.84","$4,827.85","Adjutant General"
"STATE ACTIVE DUTY - NOT CL'D","NC9300","040A773889","","$3,257.31","$3,257.31","Adjutant General"
"STATE ACTIVE DUTY - NOT CL'D","NC9300","042361387B","","$2,039.57","$2,039.57","Adjutant General"
"STATE ACTIVE DUTY - NOT CL'D","NC9300","043DD679E5","$325.56","","$325.56","Adjutant General"
"STATE ACTIVE DUTY - NOT CL'D","NC9300","0454777AFA","","$510.28","$510.28","Adjutant General"
"STATE ACTIVE DUTY - NOT CL'D","NC9300","045C4E3396","($266.10)","$4,516.27","$4,250.17","Adjutant General"
"STATE ACTIVE DUTY - NOT CL'D","NC9300","04633B79D0","","$1,687.54","$1,687.54","Adjutant General"
"STATE ACTIVE DUTY - NOT CL'D","NC9300","0470BB6B1F","","$2,250.06","$2,250.06","Adjutant General"
"STATE ACTIVE DUTY - NOT CL'D","NC9300","0484795A70","$2,372.31","$1,635.91","$4,008.22","Adjutant General"
"STATE ACTIVE DUTY - NOT CL'D","NC9300","048A8A42F2","","$5,372.01","$5,372.01","Adjutant General"
"STATE ACTIVE DUTY - NOT CL'D","NC9300","049D258DD1","($208.77)","","($208.77)","Adjutant General"
"STATE ACTIVE DUTY - NOT CL'D","NC9300","04EB2DD982","","$2,134.58","$2,134.58","Adjutant General"
"STATE ACTIVE DUTY - NOT CL'D","NC9300","04EF670DFD","","$4,842.44","$4,842.44","Adjutant General"
"STATE ACTIVE DUTY - NOT CL'D","NC9300","053CB325F8","","$3,416.56","$3,416.56","Adjutant General"
"STATE ACTIVE DUTY - NOT CL'D","NC9300","0563490EEF","$1,497.51","","$1,497.51","Adjutant General"
"STATE ACTIVE DUTY - NOT CL'D","NC9300","0595614027","","$1,978.17","$1,978.17","Adjutant General"
"STATE ACTIVE DUTY - NOT CL'D","NC9300","0595C05C4C","$522.72","$4,893.87","$5,416.59","Adjutant General"
"STATE ACTIVE DUTY - NOT CL'D","NC9300","059F84229A","$1,779.96","$1,719.06","$3,499.02","Adjutant General"
"STATE ACTIVE DUTY - NOT CL'D","NC9300","05A035F8F3","$1,263.86","$2,657.59","$3,921.45","Adjutant General"
"STATE ACTIVE DUTY - NOT CL'D","NC9300","05B445DE74","$405.22","","$405.22","Adjutant General"
"STATE ACTIVE DUTY - NOT CL'D","NC9300","05B8AA350A","$379.12","$4,483.28","$4,862.40","Adjutant General"
"STATE ACTIVE DUTY - NOT CL'D","NC9300","05DD484993","$2,184.00","$1,470.61","$3,654.61","Adjutant General"
"STATE ACTIVE DUTY - NOT CL'D","NC9300","05E4EB3F3F","","$753.38","$753.38","Adjutant General"
"STATE ACTIVE DUTY - NOT CL'D","NC9300","05F847897A","$1,036.74","$1,004.50","$2,041.24","Adjutant General"
"STATE ACTIVE DUTY - NOT CL'D","NC9300","06099954FE","","$1,561.17","$1,561.17","Adjutant General"
"STATE ACTIVE DUTY - NOT CL'D","NC9300","0613245C58","","$4,978.25","$4,978.25","Adjutant General"
"STATE ACTIVE DUTY - NOT CL'D","NC9300","0618D11383","","$4,638.82","$4,638.82","Adjutant General"
"STATE ACTIVE DUTY - NOT CL'D","NC9300","06236754A2","$33.24","","$33.24","Adjutant General"
"STATE ACTIVE DUTY - NOT CL'D","NC9300","062DE34C2B","","$784.16","$784.16","Adjutant General"
"STATE ACTIVE DUTY - NOT CL'D","NC9300","0634728406","$1,682.11","","$1,682.11","Adjutant General"
"STATE ACTIVE DUTY - NOT CL'D","NC9300","06479E2200","","$4,686.59","$4,686.59","Adjutant General"
"STATE ACTIVE DUTY - NOT CL'D","NC9300","06520D47B6","","$2,385.71","$2,385.71","Adjutant General"
"STATE ACTIVE DUTY - NOT CL'D","NC9300","0672D5DD76","$29.38","$4,785.69","$4,815.07","Adjutant General"
"STATE ACTIVE DUTY - NOT CL'D","NC9300","068AE22526","$1,491.41","","$1,491.41","Adjutant General"
"STATE ACTIVE DUTY - NOT CL'D","NC9300","06B45D258B","","$2,960.41","$2,960.41","Adjutant General"
"STATE ACTIVE DUTY - NOT CL'D","NC9300","0706C85F92","$159.46","$2,024.20","$2,183.66","Adjutant General"
"STATE ACTIVE DUTY - NOT CL'D","NC9300","070E715D14","$1,241.99","$1,866.75","$3,108.74","Adjutant General"
"STATE ACTIVE DUTY - NOT CL'D","NC9300","0746D47F8A","","$5,150.04","$5,150.04","Adjutant General"
"STATE ACTIVE DUTY - NOT CL'D","NC9300","075FCCEFCD","$666.72","$224.59","$891.31","Adjutant General"
"STATE ACTIVE DUTY - NOT CL'D","NC9300","076AEEA083","","$3,693.77","$3,693.77","Adjutant General"
"STATE ACTIVE DUTY - NOT CL'D","NC9300","07852CEE85","","$930.90","$930.90","Adjutant General"
"STATE ACTIVE DUTY - NOT CL'D","NC9300","07D47E1961","","$1,828.18","$1,828.18","Adjutant General"
"STATE ACTIVE DUTY - NOT CL'D","NC9300","07D4DDEFE1","$49.30","","$49.30","Adjutant General"
"STATE ACTIVE DUTY - NOT CL'D","NC9300","07F7FDF126","$1,165.41","","$1,165.41","Adjutant General"
"STATE ACTIVE DUTY - NOT CL'D","NC9300","081820EE45","","$2,252.11","$2,252.11","Adjutant General"
"STATE ACTIVE DUTY - NOT CL'D","NC9300","083259F6F7","$1,575.17","$3,808.89","$5,384.06","Adjutant General"
"STATE ACTIVE DUTY - NOT CL'D","NC9300","0836559F41","","$3,612.69","$3,612.69","Adjutant General"
"STATE ACTIVE DUTY - NOT CL'D","NC9300","085DE1189D","","$2,051.02","$2,051.02","Adjutant General"
"STATE ACTIVE DUTY - NOT CL'D","NC9300","086A43AFAC","","$2,143.51","$2,143.51","Adjutant General"
"STATE ACTIVE DUTY - NOT CL'D","NC9300","0890980C74","$1,184.48","$159.53","$1,344.01","Adjutant General"
"STATE ACTIVE DUTY - NOT CL'D","NC9300","08B1B4C262","$420.70","","$420.70","Adjutant General"
"STATE ACTIVE DUTY - NOT CL'D","NC9300","08EF950D50","","$1,277.40","$1,277.40","Adjutant General"
"STATE ACTIVE DUTY - NOT CL'D","NC9300","08FEEFF732","","$3,271.45","$3,271.45","Adjutant General"
"STATE ACTIVE DUTY - NOT CL'D","NC9300","092DE49CBD","$869.80","$1,634.93","$2,504.73","Adjutant General"
"STATE ACTIVE DUTY - NOT CL'D","NC9300","093B20E707","","$556.08","$556.08","Adjutant General"
"STATE ACTIVE DUTY - NOT CL'D","NC9300","0953BF5336","","$5,161.91","$5,161.91","Adjutant General"
"STATE ACTIVE DUTY - NOT CL'D","NC9300","096A279200","$1,470.00","$3,712.00","$5,182.00","Adjutant General"
"STATE ACTIVE DUTY - NOT CL'D","NC9300","097369AAD3","$26.28","","$26.28","Adjutant General"
"STATE ACTIVE DUTY - NOT CL'D","NC9300","099805CD5E","$1,700.97","","$1,700.97","Adjutant General"
"STATE ACTIVE DUTY - NOT CL'D","NC9300","09F1DEBA53","($362.07)","","($362.07)","Adjutant General"
"STATE ACTIVE DUTY - NOT CL'D","NC9300","09FFB51558","","$1,143.34","$1,143.34","Adjutant General"
"STATE ACTIVE DUTY - NOT CL'D","NC9300","0A1C768044","$136.36","","$136.36","Adjutant General"
"STATE ACTIVE DUTY - NOT CL'D","NC9300","0A8D1885C7","$3,156.16","$4,388.23","$7,544.39","Adjutant General"
"STATE ACTIVE DUTY - NOT CL'D","NC9300","0AAEE5FE6C","","$341.84","$341.84","Adjutant General"
"STATE ACTIVE DUTY - NOT CL'D","NC9300","0AAF610EC5","$800.82","","$800.82","Adjutant General"
"STATE ACTIVE DUTY - NOT CL'D","NC9300","0AB179DD59","","$4,150.63","$4,150.63","Adjutant General"
"STATE ACTIVE DUTY - NOT CL'D","NC9300","0AC7F2E669","","$1,334.59","$1,334.59","Adjutant General"
"STATE ACTIVE DUTY - NOT CL'D","NC9300","0AE4702EA4","$1,667.43","$187.64","$1,855.07","Adjutant General"
"STATE ACTIVE DUTY - NOT CL'D","NC9300","0AECF203C1","","$4,912.61","$4,912.61","Adjutant General"
"STATE ACTIVE DUTY - NOT CL'D","NC9300","0AEDDE2719","$1,950.13","","$1,950.13","Adjutant General"
"STATE ACTIVE DUTY - NOT CL'D","NC9300","0AFCE80056","","$19,376.87","$19,376.87","Adjutant General"
"STATE ACTIVE DUTY - NOT CL'D","NC9300","0B04AAF2F2","$194.14","","$194.14","Adjutant General"
"STATE ACTIVE DUTY - NOT CL'D","NC9300","0B04FEA3EE","","$1,756.66","$1,756.66","Adjutant General"
"STATE ACTIVE DUTY - NOT CL'D","NC9300","0B181F56ED","$1,123.43","$4,963.41","$6,086.84","Adjutant General"
"STATE ACTIVE DUTY - NOT CL'D","NC9300","0B242FDE38","","$4,866.10","$4,866.10","Adjutant General"
"STATE ACTIVE DUTY - NOT CL'D","NC9300","0B27AB2FC9","","$3,011.22","$3,011.22","Adjutant General"
"STATE ACTIVE DUTY - NOT CL'D","NC9300","0B2A1AA89A","$164.22","","$164.22","Adjutant General"
"STATE ACTIVE DUTY - NOT CL'D","NC9300","0B2C7DE63C","","$5,865.08","$5,865.08","Adjutant General"
"STATE ACTIVE DUTY - NOT CL'D","NC9300","0B4178D049","$1,113.18","$7,099.79","$8,212.97","Adjutant General"
"STATE ACTIVE DUTY - NOT CL'D","NC9300","0B546E2EA9","$1,486.30","$3,559.19","$5,045.49","Adjutant General"
"STATE ACTIVE DUTY - NOT CL'D","NC9300","0B74BC9E1E","","$627.82","$627.82","Adjutant General"
"STATE ACTIVE DUTY - NOT CL'D","NC9300","0B754E63FE","","$4,460.55","$4,460.55","Adjutant General"
"STATE ACTIVE DUTY - NOT CL'D","NC9300","0B9709D8EB","","$2,666.16","$2,666.16","Adjutant General"
"STATE ACTIVE DUTY - NOT CL'D","NC9300","0BA6FC4CC3","$884.91","$5,518.37","$6,403.28","Adjutant General"
"STATE ACTIVE DUTY - NOT CL'D","NC9300","0BD1551CD6","$2,979.18","$5,353.28","$8,332.46","Adjutant General"
"STATE ACTIVE DUTY - NOT CL'D","NC9300","0BE6764571","$286.99","$4,380.24","$4,667.23","Adjutant General"
"STATE ACTIVE DUTY - NOT CL'D","NC9300","0C13B70D47","","$254.74","$254.74","Adjutant General"
"STATE ACTIVE DUTY - NOT CL'D","NC9300","0C1ADABEC3","","$1,996.80","$1,996.80","Adjutant General"
"STATE ACTIVE DUTY - NOT CL'D","NC9300","0C33E98FD8","","$937.24","$937.24","Adjutant General"
"STATE ACTIVE DUTY - NOT CL'D","NC9300","0C3BC54E13","","$3,337.53","$3,337.53","Adjutant General"
"STATE ACTIVE DUTY - NOT CL'D","NC9300","0C717E1C1D","($174.29)","$2,573.56","$2,399.27","Adjutant General"
"STATE ACTIVE DUTY - NOT CL'D","NC9300","0C944FB728","","$3,791.26","$3,791.26","Adjutant General"
"STATE ACTIVE DUTY - NOT CL'D","NC9300","0C9C5F3D2B","$117.25","","$117.25","Adjutant General"
"STATE ACTIVE DUTY - NOT CL'D","NC9300","0CCAC94F5B","","$2,459.19","$2,459.19","Adjutant General"
"STATE ACTIVE DUTY - NOT CL'D","NC9300","0CD2904C6E","($241.38)","","($241.38)","Adjutant General"
"STATE ACTIVE DUTY - NOT CL'D","NC9300","0CD9755850","","$2,933.25","$2,933.25","Adjutant General"
"STATE ACTIVE DUTY - NOT CL'D","NC9300","0CE2F9B287","","$1,347.54","$1,347.54","Adjutant General"
"STATE ACTIVE DUTY - NOT CL'D","NC9300","0D0478D498","$939.87","$6,011.20","$6,951.07","Adjutant General"
"STATE ACTIVE DUTY - NOT CL'D","NC9300","0D0C74AB97","","$3,073.86","$3,073.86","Adjutant General"
"STATE ACTIVE DUTY - NOT CL'D","NC9300","0D2C6AFBAC","$31,485.90","$10,790.40","$42,276.30","Adjutant General"
"STATE ACTIVE DUTY - NOT CL'D","NC9300","0D564A5B82","","$4,070.93","$4,070.93","Adjutant General"
"STATE ACTIVE DUTY - NOT CL'D","NC9300","0D69084BAF","","$4,171.81","$4,171.81","Adjutant General"
"STATE ACTIVE DUTY - NOT CL'D","NC9300","0D787B2EFF","","$2,923.88","$2,923.88","Adjutant General"
"STATE ACTIVE DUTY - NOT CL'D","NC9300","0D85986B82","","$1,831.78","$1,831.78","Adjutant General"
"STATE ACTIVE DUTY - NOT CL'D","NC9300","0DBB7C94C9","","$3,965.28","$3,965.28","Adjutant General"
"STATE ACTIVE DUTY - NOT CL'D","NC9300","0DC0AECF82","","$3,699.26","$3,699.26","Adjutant General"
"STATE ACTIVE DUTY - NOT CL'D","NC9300","0DD1D881D6","","$2,623.12","$2,623.12","Adjutant General"
"STATE ACTIVE DUTY - NOT CL'D","NC9300","0DE55B5281","","$3,679.82","$3,679.82","Adjutant General"
"STATE ACTIVE DUTY - NOT CL'D","NC9300","0DF8D3792F","$1,777.94","$898.36","$2,676.30","Adjutant General"
"STATE ACTIVE DUTY - NOT CL'D","NC9300","0E3E96A798","","$2,327.27","$2,327.27","Adjutant General"
"STATE ACTIVE DUTY - NOT CL'D","NC9300","0E580EFC01","","$2,978.05","$2,978.05","Adjutant General"
"STATE ACTIVE DUTY - NOT CL'D","NC9300","0E743EB0E6","$1,113.18","$4,922.00","$6,035.18","Adjutant General"
"STATE ACTIVE DUTY - NOT CL'D","NC9300","0E7454F3D9","","$5,205.17","$5,205.17","Adjutant General"
"STATE ACTIVE DUTY - NOT CL'D","NC9300","0E9896DE82","","$2,435.88","$2,435.88","Adjutant General"
"STATE ACTIVE DUTY - NOT CL'D","NC9300","0EA0D29893","($125.72)","$816.19","$690.47","Adjutant General"
"STATE ACTIVE DUTY - NOT CL'D","NC9300","0EAFE3E6A9","","$1,734.63","$1,734.63","Adjutant General"
