"Job.Title","Position","Employee.Identifier","Fiscal.Year.2008","Fiscal.Year.2009","Total.Biennium","agency"
"PHYSICAL PLANT DIR II ","CL8132","869F80F45F","$38,932.79","","$38,932.79","Adjutant General"
"PHYSICAL PLANT DIR II ","CL8132","B1DABE6EB2","$55,068.60","$60,297.57","$115,366.17","Adjutant General"
"PHYSICAL PLANT DIR II ","CL8132","B5D963251F","$49,560.54","$29,898.60","$79,459.14","Adjutant General"
"PHYSICAL PLANT DIR II ","CL8132","BB24CA484D","$46,712.48","$50,912.94","$97,625.42","Adjutant General"
"PHYSICAL PLANT DIR II ","CL8132","BF65B1B290","$49,654.53","$53,786.13","$103,440.66","Adjutant General"
"PHYSICAL PLANT DIR II ","CL8132","C55BDDCED4","$20,976.52","$47,124.00","$68,100.52","Adjutant General"
"PHYSICAL PLANT DIR III","CL8133","047F9400B0","$28,591.59","","$28,591.59","Adjutant General"
"PHYSICAL PLANT DIR III","CL8133","6C0081D4D4","$35,428.17","$53,580.00","$89,008.17","Adjutant General"
"PHYSICAL PLANT DIR III","CL8133","8FFE890CF4","$57,708.00","$60,156.00","$117,864.00","Adjutant General"
"PLUMBER II","CL8232","318D8C9E31","$40,860.00","$42,852.00","$83,712.00","Adjutant General"
"PLUMBER III ","CL8233","55C1AF4973","$48,430.32","$50,653.81","$99,084.13","Adjutant General"
"PLUMBER III ","CL8233","A348C15D2B","$743.63","$35,012.21","$35,755.84","Adjutant General"
"PUBLIC INFO SPEC III","CL0823","C51732D856","$26,355.48","$44,300.30","$70,655.78","Adjutant General"
"SECURITY OFFICER II ","CL5532","048F41F146","$31,519.73","$32,076.00","$63,595.73","Adjutant General"
"SECURITY OFFICER II ","CL5532","14015F95E0","$32,547.40","$34,872.00","$67,419.40","Adjutant General"
"SECURITY OFFICER II ","CL5532","E8809023A3","$32,273.12","$35,268.00","$67,541.12","Adjutant General"
"SR ENVIRONMENTAL ENGR I ","CL2044","6D660AA366","$66,336.00","$69,660.00","$135,996.00","Adjutant General"
"STATE ACTIVE DUTY - NOT CL'D","NC9300","000BA236B0","","$2,809.41","$2,809.41","Adjutant General"
"STATE ACTIVE DUTY - NOT CL'D","NC9300","001958AD07","","$1,077.80","$1,077.80","Adjutant General"
"STATE ACTIVE DUTY - NOT CL'D","NC9300","007C7D322F","","$549.60","$549.60","Adjutant General"
"STATE ACTIVE DUTY - NOT CL'D","NC9300","0095D1DD32","","$1,350.09","$1,350.09","Adjutant General"
"STATE ACTIVE DUTY - NOT CL'D","NC9300","00B7D4DB2F","","$4,598.26","$4,598.26","Adjutant General"
"STATE ACTIVE DUTY - NOT CL'D","NC9300","00C4CCC59B","","$2,618.58","$2,618.58","Adjutant General"
"STATE ACTIVE DUTY - NOT CL'D","NC9300","00CB3576F8","$106.01","$4,921.38","$5,027.39","Adjutant General"
"STATE ACTIVE DUTY - NOT CL'D","NC9300","00E89199C2","$449.26","$4,412.89","$4,862.15","Adjutant General"
"STATE ACTIVE DUTY - NOT CL'D","NC9300","00EC9B1E96","","$1,612.20","$1,612.20","Adjutant General"
"STATE ACTIVE DUTY - NOT CL'D","NC9300","00EDB90398","","$4,569.41","$4,569.41","Adjutant General"
"STATE ACTIVE DUTY - NOT CL'D","NC9300","01091C6F40","","$2,909.14","$2,909.14","Adjutant General"
"STATE ACTIVE DUTY - NOT CL'D","NC9300","011EBC8784","","$3,917.45","$3,917.45","Adjutant General"
"STATE ACTIVE DUTY - NOT CL'D","NC9300","012D53A2FA","","$1,382.93","$1,382.93","Adjutant General"
"STATE ACTIVE DUTY - NOT CL'D","NC9300","0149A0DBD6","","$2,352.23","$2,352.23","Adjutant General"
"STATE ACTIVE DUTY - NOT CL'D","NC9300","016B648177","","$3,120.24","$3,120.24","Adjutant General"
"STATE ACTIVE DUTY - NOT CL'D","NC9300","017B532F86","","$3,017.23","$3,017.23","Adjutant General"
"STATE ACTIVE DUTY - NOT CL'D","NC9300","01AB7F9146","","$2,134.91","$2,134.91","Adjutant General"
"STATE ACTIVE DUTY - NOT CL'D","NC9300","01DFE069A3","","$1,568.16","$1,568.16","Adjutant General"
"STATE ACTIVE DUTY - NOT CL'D","NC9300","01E38EE622","","$6,251.25","$6,251.25","Adjutant General"
"STATE ACTIVE DUTY - NOT CL'D","NC9300","01E61E6166","","$7,098.24","$7,098.24","Adjutant General"
"STATE ACTIVE DUTY - NOT CL'D","NC9300","020462E88B","","$2,000.04","$2,000.04","Adjutant General"
"STATE ACTIVE DUTY - NOT CL'D","NC9300","0214B66ABD","","$2,655.17","$2,655.17","Adjutant General"
"STATE ACTIVE DUTY - NOT CL'D","NC9300","022423E0A4","","$5,280.27","$5,280.27","Adjutant General"
"STATE ACTIVE DUTY - NOT CL'D","NC9300","02420EF68B","","$8,315.73","$8,315.73","Adjutant General"
"STATE ACTIVE DUTY - NOT CL'D","NC9300","02529E58DA","","$914.76","$914.76","Adjutant General"
"STATE ACTIVE DUTY - NOT CL'D","NC9300","02585AA005","","$5,630.13","$5,630.13","Adjutant General"
"STATE ACTIVE DUTY - NOT CL'D","NC9300","028B7EA3C6","","$3,096.57","$3,096.57","Adjutant General"
"STATE ACTIVE DUTY - NOT CL'D","NC9300","029FF08E1C","","$954.64","$954.64","Adjutant General"
"STATE ACTIVE DUTY - NOT CL'D","NC9300","02AF72E632","","$1,576.87","$1,576.87","Adjutant General"
"STATE ACTIVE DUTY - NOT CL'D","NC9300","02C12CFE87","","$4,659.90","$4,659.90","Adjutant General"
"STATE ACTIVE DUTY - NOT CL'D","NC9300","02E952E8A6","","$5,096.52","$5,096.52","Adjutant General"
"STATE ACTIVE DUTY - NOT CL'D","NC9300","02FB19BEDB","","$1,632.48","$1,632.48","Adjutant General"
"STATE ACTIVE DUTY - NOT CL'D","NC9300","030148BE20","","$1,643.18","$1,643.18","Adjutant General"
"STATE ACTIVE DUTY - NOT CL'D","NC9300","034A9E30F2","","$3,143.02","$3,143.02","Adjutant General"
"STATE ACTIVE DUTY - NOT CL'D","NC9300","034C32DAE6","","$1,230.79","$1,230.79","Adjutant General"
"STATE ACTIVE DUTY - NOT CL'D","NC9300","035CD8605C","","$2,712.11","$2,712.11","Adjutant General"
"STATE ACTIVE DUTY - NOT CL'D","NC9300","03A10E4038","","$1,448.27","$1,448.27","Adjutant General"
"STATE ACTIVE DUTY - NOT CL'D","NC9300","03D2194C34","","$4,482.02","$4,482.02","Adjutant General"
"STATE ACTIVE DUTY - NOT CL'D","NC9300","04174052EC","","$3,917.11","$3,917.11","Adjutant General"
"STATE ACTIVE DUTY - NOT CL'D","NC9300","042361387B","","$2,038.72","$2,038.72","Adjutant General"
"STATE ACTIVE DUTY - NOT CL'D","NC9300","042B3B787F","","$1,350.73","$1,350.73","Adjutant General"
"STATE ACTIVE DUTY - NOT CL'D","NC9300","0433330627","","$405.22","$405.22","Adjutant General"
"STATE ACTIVE DUTY - NOT CL'D","NC9300","043DD679E5","","$3,640.60","$3,640.60","Adjutant General"
"STATE ACTIVE DUTY - NOT CL'D","NC9300","045C4E3396","","$4,455.62","$4,455.62","Adjutant General"
"STATE ACTIVE DUTY - NOT CL'D","NC9300","0484795A70","","$4,181.76","$4,181.76","Adjutant General"
"STATE ACTIVE DUTY - NOT CL'D","NC9300","0492436AFE","","$919.80","$919.80","Adjutant General"
"STATE ACTIVE DUTY - NOT CL'D","NC9300","049D258DD1","","$14,822.79","$14,822.79","Adjutant General"
"STATE ACTIVE DUTY - NOT CL'D","NC9300","04D9AF68D9","","$4,861.82","$4,861.82","Adjutant General"
"STATE ACTIVE DUTY - NOT CL'D","NC9300","04F871019C","","$960.90","$960.90","Adjutant General"
"STATE ACTIVE DUTY - NOT CL'D","NC9300","051802DE95","","$3,376.82","$3,376.82","Adjutant General"
"STATE ACTIVE DUTY - NOT CL'D","NC9300","0527A10509","","$440.75","$440.75","Adjutant General"
"STATE ACTIVE DUTY - NOT CL'D","NC9300","055ED1CA7E","","$3,096.56","$3,096.56","Adjutant General"
"STATE ACTIVE DUTY - NOT CL'D","NC9300","058D568F33","","$3,245.01","$3,245.01","Adjutant General"
"STATE ACTIVE DUTY - NOT CL'D","NC9300","0595C05C4C","","$1,698.84","$1,698.84","Adjutant General"
"STATE ACTIVE DUTY - NOT CL'D","NC9300","059F84229A","$500.79","$3,768.29","$4,269.08","Adjutant General"
"STATE ACTIVE DUTY - NOT CL'D","NC9300","05A035F8F3","$210.60","$4,599.01","$4,809.61","Adjutant General"
"STATE ACTIVE DUTY - NOT CL'D","NC9300","05B445DE74","","$1,620.88","$1,620.88","Adjutant General"
"STATE ACTIVE DUTY - NOT CL'D","NC9300","05B8AA350A","","$3,159.34","$3,159.34","Adjutant General"
"STATE ACTIVE DUTY - NOT CL'D","NC9300","05C564F579","$510.83","","$510.83","Adjutant General"
"STATE ACTIVE DUTY - NOT CL'D","NC9300","05DD484993","","$4,257.46","$4,257.46","Adjutant General"
"STATE ACTIVE DUTY - NOT CL'D","NC9300","0613245C58","$328.52","$4,965.84","$5,294.36","Adjutant General"
"STATE ACTIVE DUTY - NOT CL'D","NC9300","0618D11383","","$6,649.56","$6,649.56","Adjutant General"
"STATE ACTIVE DUTY - NOT CL'D","NC9300","06236754A2","","$2,773.90","$2,773.90","Adjutant General"
"STATE ACTIVE DUTY - NOT CL'D","NC9300","062DE34C2B","","$4,142.95","$4,142.95","Adjutant General"
"STATE ACTIVE DUTY - NOT CL'D","NC9300","0634728406","","$2,942.45","$2,942.45","Adjutant General"
"STATE ACTIVE DUTY - NOT CL'D","NC9300","0672D5DD76","$156.77","$8,674.47","$8,831.24","Adjutant General"
"STATE ACTIVE DUTY - NOT CL'D","NC9300","06AE42497A","","$1,689.04","$1,689.04","Adjutant General"
"STATE ACTIVE DUTY - NOT CL'D","NC9300","06B50D7E09","","$549.61","$549.61","Adjutant General"
"STATE ACTIVE DUTY - NOT CL'D","NC9300","0706C85F92","","$5,102.66","$5,102.66","Adjutant General"
"STATE ACTIVE DUTY - NOT CL'D","NC9300","0746D47F8A","","$3,229.02","$3,229.02","Adjutant General"
"STATE ACTIVE DUTY - NOT CL'D","NC9300","076AEEA083","$510.83","$3,017.29","$3,528.12","Adjutant General"
"STATE ACTIVE DUTY - NOT CL'D","NC9300","07BCA758F8","","$1,099.95","$1,099.95","Adjutant General"
"STATE ACTIVE DUTY - NOT CL'D","NC9300","07C88F97A2","","$464.72","$464.72","Adjutant General"
"STATE ACTIVE DUTY - NOT CL'D","NC9300","07D270AADE","","$14,485.35","$14,485.35","Adjutant General"
"STATE ACTIVE DUTY - NOT CL'D","NC9300","07D47E1961","","$1,620.88","$1,620.88","Adjutant General"
"STATE ACTIVE DUTY - NOT CL'D","NC9300","07D4DDEFE1","","$4,187.02","$4,187.02","Adjutant General"
"STATE ACTIVE DUTY - NOT CL'D","NC9300","07F7FDF126","","$965.52","$965.52","Adjutant General"
"STATE ACTIVE DUTY - NOT CL'D","NC9300","081820EE45","","$1,356.06","$1,356.06","Adjutant General"
"STATE ACTIVE DUTY - NOT CL'D","NC9300","083259F6F7","","$4,541.09","$4,541.09","Adjutant General"
"STATE ACTIVE DUTY - NOT CL'D","NC9300","0836559F41","","$1,982.54","$1,982.54","Adjutant General"
"STATE ACTIVE DUTY - NOT CL'D","NC9300","085DE1189D","","$1,970.68","$1,970.68","Adjutant General"
"STATE ACTIVE DUTY - NOT CL'D","NC9300","086A43AFAC","","$2,828.45","$2,828.45","Adjutant General"
"STATE ACTIVE DUTY - NOT CL'D","NC9300","0890980C74","","$3,120.24","$3,120.24","Adjutant General"
"STATE ACTIVE DUTY - NOT CL'D","NC9300","08CAA93054","","$1,368.26","$1,368.26","Adjutant General"
"STATE ACTIVE DUTY - NOT CL'D","NC9300","08DE81AD22","","$1,920.30","$1,920.30","Adjutant General"
"STATE ACTIVE DUTY - NOT CL'D","NC9300","0908268F98","","$2,815.06","$2,815.06","Adjutant General"
"STATE ACTIVE DUTY - NOT CL'D","NC9300","09090E22FF","$197.92","","$197.92","Adjutant General"
"STATE ACTIVE DUTY - NOT CL'D","NC9300","0925F3D985","","$540.83","$540.83","Adjutant General"
"STATE ACTIVE DUTY - NOT CL'D","NC9300","092DE49CBD","","$1,218.60","$1,218.60","Adjutant General"
"STATE ACTIVE DUTY - NOT CL'D","NC9300","0951604E9C","","$4,106.06","$4,106.06","Adjutant General"
"STATE ACTIVE DUTY - NOT CL'D","NC9300","096A279200","","$4,598.26","$4,598.26","Adjutant General"
"STATE ACTIVE DUTY - NOT CL'D","NC9300","097369AAD3","","$2,267.18","$2,267.18","Adjutant General"
"STATE ACTIVE DUTY - NOT CL'D","NC9300","099805CD5E","$210.60","$4,777.32","$4,987.92","Adjutant General"
"STATE ACTIVE DUTY - NOT CL'D","NC9300","09BA501269","","$2,540.87","$2,540.87","Adjutant General"
"STATE ACTIVE DUTY - NOT CL'D","NC9300","09D00FAA3E","","$2,262.96","$2,262.96","Adjutant General"
"STATE ACTIVE DUTY - NOT CL'D","NC9300","09F1DEBA53","","$6,637.90","$6,637.90","Adjutant General"
"STATE ACTIVE DUTY - NOT CL'D","NC9300","09FFB51558","$219.01","$2,162.04","$2,381.05","Adjutant General"
"STATE ACTIVE DUTY - NOT CL'D","NC9300","0A1C768044","","$4,908.95","$4,908.95","Adjutant General"
"STATE ACTIVE DUTY - NOT CL'D","NC9300","0A2A84D2A5","","$2,890.82","$2,890.82","Adjutant General"
"STATE ACTIVE DUTY - NOT CL'D","NC9300","0A64D8B922","","$5,880.59","$5,880.59","Adjutant General"
"STATE ACTIVE DUTY - NOT CL'D","NC9300","0A8D1885C7","","$15,289.79","$15,289.79","Adjutant General"
"STATE ACTIVE DUTY - NOT CL'D","NC9300","0AAEE5FE6C","","$3,448.69","$3,448.69","Adjutant General"
"STATE ACTIVE DUTY - NOT CL'D","NC9300","0AAF610EC5","","$2,671.48","$2,671.48","Adjutant General"
"STATE ACTIVE DUTY - NOT CL'D","NC9300","0AEDDE2719","","$5,132.78","$5,132.78","Adjutant General"
"STATE ACTIVE DUTY - NOT CL'D","NC9300","0B04AAF2F2","","$334.04","$334.04","Adjutant General"
"STATE ACTIVE DUTY - NOT CL'D","NC9300","0B181F56ED","","$4,274.50","$4,274.50","Adjutant General"
"STATE ACTIVE DUTY - NOT CL'D","NC9300","0B2A1AA89A","","$3,120.25","$3,120.25","Adjutant General"
"STATE ACTIVE DUTY - NOT CL'D","NC9300","0B2C7DE63C","","$8,596.06","$8,596.06","Adjutant General"
"STATE ACTIVE DUTY - NOT CL'D","NC9300","0B4178D049","","$4,457.41","$4,457.41","Adjutant General"
"STATE ACTIVE DUTY - NOT CL'D","NC9300","0B546E2EA9","","$5,949.19","$5,949.19","Adjutant General"
"STATE ACTIVE DUTY - NOT CL'D","NC9300","0B9460094E","","$1,347.86","$1,347.86","Adjutant General"
"STATE ACTIVE DUTY - NOT CL'D","NC9300","0BA6FC4CC3","","$3,869.36","$3,869.36","Adjutant General"
"STATE ACTIVE DUTY - NOT CL'D","NC9300","0BAC653907","","$666.91","$666.91","Adjutant General"
"STATE ACTIVE DUTY - NOT CL'D","NC9300","0BD1551CD6","","$11,228.16","$11,228.16","Adjutant General"
"STATE ACTIVE DUTY - NOT CL'D","NC9300","0BE6764571","","$5,028.82","$5,028.82","Adjutant General"
"STATE ACTIVE DUTY - NOT CL'D","NC9300","0BE8D2D00B","$451.45","$6,129.46","$6,580.91","Adjutant General"
"STATE ACTIVE DUTY - NOT CL'D","NC9300","0C1ADABEC3","","$245.48","$245.48","Adjutant General"
"STATE ACTIVE DUTY - NOT CL'D","NC9300","0C33E98FD8","","$6,486.28","$6,486.28","Adjutant General"
"STATE ACTIVE DUTY - NOT CL'D","NC9300","0C3BC54E13","","$3,268.74","$3,268.74","Adjutant General"
"STATE ACTIVE DUTY - NOT CL'D","NC9300","0C717E1C1D","","$5,054.43","$5,054.43","Adjutant General"
"STATE ACTIVE DUTY - NOT CL'D","NC9300","0C944FB728","","$1,307.37","$1,307.37","Adjutant General"
"STATE ACTIVE DUTY - NOT CL'D","NC9300","0C9C5F3D2B","","$3,283.09","$3,283.09","Adjutant General"
"STATE ACTIVE DUTY - NOT CL'D","NC9300","0CCAC94F5B","","$1,454.57","$1,454.57","Adjutant General"
"STATE ACTIVE DUTY - NOT CL'D","NC9300","0CD2904C6E","","$4,746.40","$4,746.40","Adjutant General"
"STATE ACTIVE DUTY - NOT CL'D","NC9300","0CD5082644","","$1,215.66","$1,215.66","Adjutant General"
"STATE ACTIVE DUTY - NOT CL'D","NC9300","0CD9755850","","$6,805.21","$6,805.21","Adjutant General"
"STATE ACTIVE DUTY - NOT CL'D","NC9300","0CE2F9B287","","$408.12","$408.12","Adjutant General"
"STATE ACTIVE DUTY - NOT CL'D","NC9300","0D0478D498","","$5,193.46","$5,193.46","Adjutant General"
"STATE ACTIVE DUTY - NOT CL'D","NC9300","0D2C6AFBAC","","$25,655.14","$25,655.14","Adjutant General"
"STATE ACTIVE DUTY - NOT CL'D","NC9300","0D2D775882","","$2,119.39","$2,119.39","Adjutant General"
"STATE ACTIVE DUTY - NOT CL'D","NC9300","0D2F5ABD35","","$20,262.71","$20,262.71","Adjutant General"
"STATE ACTIVE DUTY - NOT CL'D","NC9300","0D564A5B82","$600.78","$6,272.56","$6,873.34","Adjutant General"
"STATE ACTIVE DUTY - NOT CL'D","NC9300","0D69084BAF","","$1,678.35","$1,678.35","Adjutant General"
"STATE ACTIVE DUTY - NOT CL'D","NC9300","0D95EAEE57","","$1,714.32","$1,714.32","Adjutant General"
"STATE ACTIVE DUTY - NOT CL'D","NC9300","0DBB7C94C9","","$7,061.62","$7,061.62","Adjutant General"
"STATE ACTIVE DUTY - NOT CL'D","NC9300","0DE55B5281","","$5,897.08","$5,897.08","Adjutant General"
"STATE ACTIVE DUTY - NOT CL'D","NC9300","0DF8D3792F","","$10,562.47","$10,562.47","Adjutant General"
"STATE ACTIVE DUTY - NOT CL'D","NC9300","0E580EFC01","","$1,005.76","$1,005.76","Adjutant General"
"STATE ACTIVE DUTY - NOT CL'D","NC9300","0E633D3F9E","","$3,545.35","$3,545.35","Adjutant General"
"STATE ACTIVE DUTY - NOT CL'D","NC9300","0E743EB0E6","","$4,592.49","$4,592.49","Adjutant General"
"STATE ACTIVE DUTY - NOT CL'D","NC9300","0E7454F3D9","","$2,482.92","$2,482.92","Adjutant General"
"STATE ACTIVE DUTY - NOT CL'D","NC9300","0E8CD1B524","","$2,492.41","$2,492.41","Adjutant General"
"STATE ACTIVE DUTY - NOT CL'D","NC9300","0EA0D29893","","$1,885.81","$1,885.81","Adjutant General"
"STATE ACTIVE DUTY - NOT CL'D","NC9300","0EAFE3E6A9","","$1,099.95","$1,099.95","Adjutant General"
"STATE ACTIVE DUTY - NOT CL'D","NC9300","0EB034F3F1","","$1,626.52","$1,626.52","Adjutant General"
"STATE ACTIVE DUTY - NOT CL'D","NC9300","0EF6E55B41","","$458.33","$458.33","Adjutant General"
"STATE ACTIVE DUTY - NOT CL'D","NC9300","0F1461A960","","$2,134.96","$2,134.96","Adjutant General"
"STATE ACTIVE DUTY - NOT CL'D","NC9300","0F657A5F32","","$6,002.22","$6,002.22","Adjutant General"
"STATE ACTIVE DUTY - NOT CL'D","NC9300","0F74D48E5E","","$9,764.78","$9,764.78","Adjutant General"
"STATE ACTIVE DUTY - NOT CL'D","NC9300","0F82477E96","","$4,754.39","$4,754.39","Adjutant General"
"STATE ACTIVE DUTY - NOT CL'D","NC9300","0F90333E9A","$428.63","$6,405.35","$6,833.98","Adjutant General"
"STATE ACTIVE DUTY - NOT CL'D","NC9300","0F97B7989B","","$4,844.22","$4,844.22","Adjutant General"
"STATE ACTIVE DUTY - NOT CL'D","NC9300","0FA8B0EB92","","$4,714.40","$4,714.40","Adjutant General"
"STATE ACTIVE DUTY - NOT CL'D","NC9300","0FAE32A850","","$241.38","$241.38","Adjutant General"
"STATE ACTIVE DUTY - NOT CL'D","NC9300","0FB99B659B","","$7,944.20","$7,944.20","Adjutant General"
"STATE ACTIVE DUTY - NOT CL'D","NC9300","0FCD67DE45","$1,428.64","$2,791.80","$4,220.44","Adjutant General"
"STATE ACTIVE DUTY - NOT CL'D","NC9300","1006A1FEFA","","$6,837.70","$6,837.70","Adjutant General"
"STATE ACTIVE DUTY - NOT CL'D","NC9300","103AE39EE5","","$164.22","$164.22","Adjutant General"
"STATE ACTIVE DUTY - NOT CL'D","NC9300","104F9F8B3F","","$5,583.61","$5,583.61","Adjutant General"
"STATE ACTIVE DUTY - NOT CL'D","NC9300","1076C51BC7","","$2,463.35","$2,463.35","Adjutant General"
"STATE ACTIVE DUTY - NOT CL'D","NC9300","10B1AA2F24","","$4,525.94","$4,525.94","Adjutant General"
"STATE ACTIVE DUTY - NOT CL'D","NC9300","10C4797003","","$8,622.42","$8,622.42","Adjutant General"
"STATE ACTIVE DUTY - NOT CL'D","NC9300","10D745748C","","$1,306.80","$1,306.80","Adjutant General"
"STATE ACTIVE DUTY - NOT CL'D","NC9300","10DE50F4B9","","$985.35","$985.35","Adjutant General"
"STATE ACTIVE DUTY - NOT CL'D","NC9300","10F6FE6195","","$3,595.70","$3,595.70","Adjutant General"
"STATE ACTIVE DUTY - NOT CL'D","NC9300","10FE6632E6","","$3,040.68","$3,040.68","Adjutant General"
"STATE ACTIVE DUTY - NOT CL'D","NC9300","11204F7757","$826.16","$901.39","$1,727.55","Adjutant General"
"STATE ACTIVE DUTY - NOT CL'D","NC9300","1120AECCC8","","$7,061.62","$7,061.62","Adjutant General"
"STATE ACTIVE DUTY - NOT CL'D","NC9300","1125472D6F","","$2,014.02","$2,014.02","Adjutant General"
"STATE ACTIVE DUTY - NOT CL'D","NC9300","112A2081D0","","$1,428.61","$1,428.61","Adjutant General"
"STATE ACTIVE DUTY - NOT CL'D","NC9300","114AB0AE60","","$585.85","$585.85","Adjutant General"
"STATE ACTIVE DUTY - NOT CL'D","NC9300","114E8E1B63","","$2,704.17","$2,704.17","Adjutant General"
"STATE ACTIVE DUTY - NOT CL'D","NC9300","116630EED2","","$2,021.91","$2,021.91","Adjutant General"
"STATE ACTIVE DUTY - NOT CL'D","NC9300","118CD3DB63","","$6,445.89","$6,445.89","Adjutant General"
"STATE ACTIVE DUTY - NOT CL'D","NC9300","11AD9DB47D","","$813.26","$813.26","Adjutant General"
"STATE ACTIVE DUTY - NOT CL'D","NC9300","11B28FD106","","$3,356.70","$3,356.70","Adjutant General"
"STATE ACTIVE DUTY - NOT CL'D","NC9300","11C7407976","","$1,490.25","$1,490.25","Adjutant General"
"STATE ACTIVE DUTY - NOT CL'D","NC9300","11D44E011D","","$3,674.44","$3,674.44","Adjutant General"
"STATE ACTIVE DUTY - NOT CL'D","NC9300","11D4A1A248","","$1,772.68","$1,772.68","Adjutant General"
"STATE ACTIVE DUTY - NOT CL'D","NC9300","11E14B4E81","","$6,672.82","$6,672.82","Adjutant General"
"STATE ACTIVE DUTY - NOT CL'D","NC9300","120983DCB5","","$3,469.04","$3,469.04","Adjutant General"
"STATE ACTIVE DUTY - NOT CL'D","NC9300","120ED1AD72","","$1,891.03","$1,891.03","Adjutant General"
"STATE ACTIVE DUTY - NOT CL'D","NC9300","12180339A5","","$1,327.58","$1,327.58","Adjutant General"
"STATE ACTIVE DUTY - NOT CL'D","NC9300","1252648D48","","$6,542.94","$6,542.94","Adjutant General"
"STATE ACTIVE DUTY - NOT CL'D","NC9300","126C8348B3","","$4,295.90","$4,295.90","Adjutant General"
"STATE ACTIVE DUTY - NOT CL'D","NC9300","128B8650B4","","$5,357.88","$5,357.88","Adjutant General"
"STATE ACTIVE DUTY - NOT CL'D","NC9300","128C32BAEA","","$3,400.34","$3,400.34","Adjutant General"
"STATE ACTIVE DUTY - NOT CL'D","NC9300","12B4D27010","","$5,588.63","$5,588.63","Adjutant General"
"STATE ACTIVE DUTY - NOT CL'D","NC9300","12D9ACA7A1","","$1,485.81","$1,485.81","Adjutant General"
